stack=a5n_s2;stackdb=a5n_s2_db2;saveTime=3525316772.278000;version=20150903_v1;numObjects=370;numSpines=258;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
113,spineROI,0,157.94,34.896,11,,,6,1169,30.31,1.6224,0,53.174,radius2,2,158.79,37.372,11.339,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.377000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,156.29,37.794,11,,,6,1161,28.688,0,0,71.387,radius2,2,157.71,38.813,10.966,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.382000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,151.51,44.645,12,,,6,1118,18.777,-9.9106,0,112.65,radius2,2,153.64,45.588,10.726,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.386000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,150.3,47.003,12,,,6,1104,15.073,-13.615,0,71.61,radius2,2,151.64,48.623,11.364,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.388000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,150.3,49.177,12,,,6,1097,13.673,-15.015,0,81.865,radius2,2,151.02,49.805,11.615,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.390000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,148.65,49.968,12,,,6,1089,11.96,-16.728,0,89.381,radius2,2,150.24,51.228,11.266,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.392000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,146.28,57.675,15,,,6,1051,3.775,-24.913,0,93.216,radius2,2,146.81,57.987,15.975,2013-02-11,16:21:20,2015-09-15,10:08:19,3443444480.000000,3525156499.395000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
113,spineROI,0,166.56,28.189,13,,,6,1234,44.824,16.136,0,263.95,radius1,1,165.72,27.158,14.117,2013-11-16,21:45:36,2015-09-15,10:08:19,3467483136.000000,3525156499.397000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,163.48,25.342,14,,,6,1233,44.594,15.906,0,109.79,radius2,2,164.87,26.102,14.117,2013-11-16,21:49:52,2015-09-15,10:08:19,3467483392.000000,3525156499.399000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
129,pivotPnt,3,158.31,38.938,11.042,,,6,1161,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
130,controlPnt,2,147.42,61.74,16,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
131,controlPnt,2,150.3,52.2,13,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
132,controlPnt,2,156.78,41.94,10,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
133,controlPnt,2,160.56,33.48,11,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
134,controlPnt,2,165.42,26.1,14,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
135,controlPnt,2,172.26,18,24,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,96.11,114.92,11,,,7,1299,4.7823,-13.055,0,88.626,radius2,2,98.309,113.34,10.844,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.401000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,96.637,110.5,12,,,7,1314,7.8896,-9.9482,0,104.55,radius2,2,97.603,110.04,12.645,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.403000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,96.703,107.8,14,,,7,1326,10.729,-7.1083,0,105.73,radius2,2,97.589,107.44,14.324,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.406000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,97.941,101.1,18,,,7,1354,16.724,-1.1139,0,91.952,radius2,2,99.313,101.76,17.4,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.408000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,102.2,92.335,23,,,7,1397,27.239,9.4013,0,70.837,radius2,2,103,92.914,25.161,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.411000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,102.53,88.909,29,,,7,1417,31.237,13.399,0,89.225,radius2,2,103.66,89.192,29.047,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.413000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
136,spineROI,0,103.59,86.815,32,,,7,1431,34.085,16.247,0,95.074,radius2,2,104.67,86.728,31.019,2013-02-11,17:29:36,2015-09-15,10:08:19,3443448576.000000,3525156499.415000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,105.31,77.856,38,,,7,1476,42.677,24.839,0,92.75,radius2,2,106.26,78.291,36.084,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.418000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,108.4,79.239,39,,,7,1479,43.763,25.925,0,246.85,radius1,1,107.91,78.268,38.004,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.420000,YongZhang,,,,1,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
136,spineROI,0,107.35,83.06,34,,,7,1455,38.565,20.728,0,258.61,radius1,1,106.85,82.682,33.602,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.422000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,106.7,85.859,31,,,7,1437,35.187,17.349,0,275.18,radius1,1,106.1,85.82,31.633,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.424000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,106.36,91.01,28,,,7,1416,30.837,12.999,0,236.42,radius1,1,105,89.66,28.724,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.426000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,103.76,98.984,22,,,7,1373,21.616,3.7783,0,261.01,radius1,1,102.78,98.302,20.579,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.429000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,102.49,102.3,17,,,7,1357,17.838,0,0,292.8,radius1,1,100.99,101.77,18.2,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.431000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,99.509,108.13,15,,,7,1325,10.566,-7.2719,0,242.31,radius1,1,98.981,107.64,14.122,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.433000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,100.84,112.24,11,,,7,1296,3.2267,-14.611,0,237.05,radius1,1,100.27,113.73,10.444,2013-02-11,17:33:52,2015-09-15,10:08:19,3443448832.000000,3525156499.435000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
136,spineROI,0,101,95.218,22,,,7,1374,22.082,4.2438,0,39.551,radius2,2,101.59,97.495,20.806,2013-11-16,21:58:24,2015-09-15,10:08:19,3467483904.000000,3525156499.438000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,104.32,83.9,33,,,7,1447,37.088,19.25,0,105.07,radius2,2,105.07,83.74,32.739,2013-11-16,22:02:40,2015-09-15,10:08:19,3467484160.000000,3525156499.440000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
136,spineROI,0,104.72,81.977,34,,,7,1457,38.997,21.159,0,101.85,radius2,2,105.62,81.926,34.217,2013-11-16,22:02:40,2015-09-15,10:08:19,3467484160.000000,3525156499.442000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
155,pivotPnt,3,100.44,101.16,18,,,7,1358,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
156,controlPnt,2,100.98,117,9,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
157,controlPnt,2,98.1,109.44,13,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
158,controlPnt,2,100.44,101.16,18,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
159,controlPnt,2,104.4,89.28,30,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
160,controlPnt,2,106.56,80.82,36,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
161,controlPnt,2,108.18,75.78,39,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,92.233,136.08,36,,,8,1519,14.007,-32.562,0,115.16,radius2,2,93.803,134.33,36,2013-02-06,13:58:24,2015-09-15,10:08:19,3443003904.000000,3525156499.444000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
162,spineROI,0,91.837,132.37,37,,,8,1526,16.74,-29.83,0,87.014,radius2,2,92.974,131.89,36,2013-02-06,13:58:24,2015-09-15,10:08:19,3443003904.000000,3525156499.446000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
162,spineROI,0,88.922,128.52,35,,,8,1536,21.009,-25.561,0,70.362,radius2,2,91.037,128.3,35,2013-02-06,13:58:24,2015-09-15,10:08:19,3443003904.000000,3525156499.449000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,88.428,126.49,33,,,8,1543,23.933,-22.637,0,89.838,radius2,2,89.59,125.92,35,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.451000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,87.836,125.31,36,,,8,1545,24.187,-22.382,0,82.169,radius2,2,89.352,125.25,35,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.453000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,86.452,115.59,32,,,8,1579,36.051,-10.518,0,107.09,radius2,2,87.312,114.48,31.4,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.455000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,83.844,110.57,31,,,8,1593,41.445,-5.124,0,89.93,radius2,2,84.444,110.18,29.679,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.458000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,80.83,106.91,27,,,8,1607,46.823,0.25319,0,99.547,radius2,2,82.046,105.67,28.291,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.460000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,79.2,105.18,27,,,8,1618,50.327,3.7576,0,133.38,radius2,2,80.566,102.39,28.003,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.462000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,76.156,96.772,29,,,8,1640,57.567,10.998,0,69.877,radius2,2,77.075,96.661,28.4,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.464000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,70.86,90.171,28,,,8,1664,66.69,20.121,0,92.881,radius2,2,71.918,89.319,27.853,2013-02-06,14:02:40,2015-09-15,10:08:19,3443004160.000000,3525156499.466000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,70.494,84.628,26,,,8,1683,72.502,25.933,0,241.9,radius1,1,69.41,84.445,25.943,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.469000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,81.324,98.432,28,,,8,1631,54.388,7.8189,0,306.38,radius1,1,79.934,98.342,27.897,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.471000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,82.717,102.14,27,,,8,1618,50.327,3.7576,0,251.88,radius1,1,81.912,102,28.003,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.473000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,83.814,104.59,27,,,8,1605,46.407,-0.16264,0,233.21,radius1,1,83.487,105.45,28.214,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.475000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
162,spineROI,0,88.191,111.48,31,,,8,1583,37.768,-8.8015,0,266.68,radius1,1,87.453,112.28,31.2,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.478000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,92.025,122.01,34,,,8,1555,27.607,-18.962,0,264.75,radius1,1,90.705,121.86,33.6,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.480000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,91.788,125.82,36,,,8,1540,22.725,-23.844,0,263.16,radius1,1,91.392,126.18,35,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.482000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,93.537,127.27,35,,,8,1534,20.13,-26.439,0,252.44,radius1,1,92.659,128.34,35,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.488000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,96.017,130.37,37,,,8,1527,17.142,-29.427,0,279.68,radius1,1,94.046,130.91,35.8,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.493000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
162,spineROI,0,97.796,134.67,37,,,8,1514,12.037,-34.532,0,263.62,radius1,1,95.835,135.66,36.009,2013-02-06,14:06:56,2015-09-15,10:08:19,3443004416.000000,3525156499.497000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
162,spineROI,0,78.636,95.54,31,,,8,1641,57.97,11.4,0,291.86,radius1,1,78.014,95.545,28.6,2013-11-06,10:44:16,2015-09-15,10:08:19,3466579456.000000,3525156499.499000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,86.947,109.21,30,,,8,1593,41.445,-5.124,0,289.19,radius1,1,85.618,109.42,29.679,2013-11-06,10:48:32,2015-09-15,10:08:19,3466579712.000000,3525156499.501000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
162,spineROI,0,78.447,99.809,29,,,8,1626,52.758,6.1884,0,45.862,radius2,2,79.725,100.38,27.792,2013-11-06,10:52:48,2015-09-15,10:08:19,3466579968.000000,3525156499.503000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
186,pivotPnt,3,82.847,105.46,28,,,8,1606,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
187,controlPnt,2,101.16,145.08,39,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
188,controlPnt,2,90,125.28,35,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
189,controlPnt,2,86.4,112.32,32,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
190,controlPnt,2,78.12,96.84,28,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
191,controlPnt,2,67.68,81.72,28,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,95.538,52.94,39,,,9,1713,5.8857,-12.363,0,90.091,radius2,2,94.393,51.231,36.4,2013-02-06,15:53:36,2015-09-15,10:08:19,3443010816.000000,3525156499.506000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
192,spineROI,0,87.054,56.563,29,,,9,1754,16.458,-1.7903,0,97.435,radius2,2,85.799,55.61,27.854,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.508000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,75.157,62.228,17,,,9,1823,30.809,12.561,0,146.63,radius2,2,73.358,61.298,17.924,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.510000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,70.717,62.821,17,,,9,1836,33.586,15.337,0,73.438,radius2,2,71.004,61.724,17.996,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.512000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,70.519,58.869,17,,,9,1837,33.766,15.518,0,271.88,radius1,1,70.65,60.358,17.996,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.514000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,82.798,53.889,27,,,9,1762,18.248,0,0,272.09,radius1,1,83.767,55.317,26.522,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.516000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,85.604,52.202,29,,,9,1745,14.68,-3.5682,0,254.38,radius1,1,86.75,53.874,30.802,2013-02-06,15:57:52,2015-09-15,10:08:19,3443011072.000000,3525156499.518000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,66.554,59.802,17,,,9,1857,37.477,19.229,0,268.92,radius1,1,66.886,60.787,17.711,2013-11-06,11:18:24,2015-09-15,10:08:19,3466581504.000000,3525156499.520000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
192,spineROI,0,81.354,60.302,21,,,9,1788,23.629,5.3805,0,99.769,radius2,2,79.947,58.944,22.418,2013-11-06,11:22:40,2015-09-15,10:08:19,3466581760.000000,3525156499.527000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
201,pivotPnt,3,84.205,55.778,27.149,,,9,1762,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
202,controlPnt,2,98.46,47.88,39,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
203,controlPnt,2,84.24,55.62,28,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
204,controlPnt,2,75.78,60.48,20,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
205,controlPnt,2,63.18,62.28,17,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,47.843,69.057,14,,,10,1886,3.9041,-32.386,0,458.65,radius2,2,46.943,69.644,11.873,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.532000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,60.085,83.721,11,,,10,1967,24.473,-11.817,0,445.02,radius2,2,59.481,84.54,10.093,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.535000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,70.401,94.432,12,,,10,2018,39.226,2.9367,0,482.7,radius2,2,68.452,94.577,9.7749,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.538000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,88.631,120.47,17,,,10,2151,73.255,36.966,0,449.68,radius2,2,87.851,121.09,15.332,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.540000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,93.898,124.21,18,,,10,2174,79.079,42.789,0,465.46,radius2,2,91.804,125.16,17.195,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.542000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,98.078,130.67,21,,,10,2210,87.205,50.915,0,450.63,radius2,2,96.553,131.65,20.116,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.544000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,107.84,137.83,35,,,10,2268,101.1,64.807,0,450.58,radius2,2,106.79,139.62,34.077,2013-02-06,16:53:20,2015-09-15,10:08:19,3443014400.000000,3525156499.546000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,103.34,140.5,30,,,10,2255,98.467,62.177,0,280.45,radius1,1,103.79,139.91,29.515,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.549000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,93.71,132.5,19,,,10,2205,85.938,49.648,0,269.41,radius1,1,94.62,131.61,20,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.551000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,88.375,126.03,15,,,10,2167,77.233,40.943,0,269.99,radius1,1,89.604,124.78,16.802,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.553000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,83.642,119.6,14,,,10,2131,69.013,32.723,0,257.63,radius1,1,84.74,118.36,13.866,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.555000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,79.699,113.97,14,,,10,2103,61.414,25.124,0,257.25,radius1,1,80.494,112.62,13.986,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.558000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,64.749,94.758,10,,,10,2011,36.29,0,0,268.85,radius1,1,65.408,94.171,10.027,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.560000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
206,spineROI,0,57.299,86.517,9,,,10,1966,23.741,-12.549,0,273.78,radius1,1,58.279,85.364,9.9929,2013-02-06,16:57:36,2015-09-15,10:08:19,3443014656.000000,3525156499.562000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,78.194,106.11,13,,,10,2085,55.709,19.419,0,413.42,radius2,2,77.825,107.62,12.927,2013-11-06,12:48:00,2015-09-15,10:08:19,3466586880.000000,3525156499.565000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,79.794,107.66,13,,,10,2092,57.414,21.125,0,448.39,radius2,2,78.756,108.79,13.217,2013-11-06,12:48:00,2015-09-15,10:08:19,3466586880.000000,3525156499.567000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,76.844,109.86,15,,,10,2090,56.883,20.593,0,271.48,radius1,1,77.397,109.4,13.084,2013-11-06,12:52:16,2015-09-15,10:08:19,3466587136.000000,3525156499.569000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
206,spineROI,0,61.693,85.007,13,,,10,1975,26.732,-9.5575,0,453.66,radius2,2,60.936,85.859,10.395,2013-11-06,12:56:32,2015-09-15,10:08:19,3466587392.000000,3525156499.572000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
224,pivotPnt,3,66.06,93.6,11,,,10,2011,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
225,controlPnt,2,44.1,67.68,13,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
226,controlPnt,2,52.56,79.2,10,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
227,controlPnt,2,63.36,89.1,10,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
228,controlPnt,2,72.54,102.96,12,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
229,controlPnt,2,85.14,117.72,14,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
230,controlPnt,2,93.24,128.52,18,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
231,controlPnt,2,98.82,135.18,23,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
232,controlPnt,2,108.36,141.48,35,,,10,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,3.0269,80.283,30,,,11,2298,3.6949,-58.617,0,282.33,radius1,1,3.9227,78.937,29.975,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.574000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,9.2547,81.517,30,,,11,2327,9.4994,-52.812,0,252.15,radius1,1,9.2101,80.86,31.008,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.576000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,14.653,84.865,32,,,11,2352,15.082,-47.23,0,231.43,radius1,1,14.166,82.853,31.963,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.578000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,21.273,86.611,33,,,11,2388,21.717,-40.594,0,244.26,radius1,1,20.691,84.637,31.999,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.580000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,29.897,87.383,31,,,11,2436,30.57,-31.742,0,241.23,radius1,1,29.351,85.892,29.855,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.583000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
233,spineROI,0,41.186,93.056,28,,,11,2512,46.119,-16.193,0,267.71,radius1,1,42.793,90.551,28.096,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.585000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
233,spineROI,0,43.937,93.64,29,,,11,2524,48.635,-13.676,0,275.06,radius1,1,45.039,91.901,27.285,2013-02-07,10:57:04,2015-09-15,10:08:19,3443079424.000000,3525156499.587000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
