stack=a5n_s0;stackdb=a5n_s0_db2;saveTime=3525316771.913000;version=20150903_v1;numObjects=386;numSpines=273;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
116,spineROI,0,172.79,31.349,11,,,6,1203,35.602,15.159,0,235.74,radius1,1,172.65,30.221,10.02,2013-02-11,16:04:16,2015-09-15,10:08:14,3443443456.000000,3525156494.718000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
116,spineROI,0,176.33,29.222,16,,,6,1217,40.196,19.753,0,247.31,radius1,1,175.49,27.914,16.514,2013-02-11,16:04:16,2015-09-15,10:08:14,3443443456.000000,3525156494.723000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,178.76,26.191,20,,,6,1228,42.796,22.353,0,279.02,radius1,1,176.96,25.685,19.562,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.726000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,166.07,32.579,5,,,6,1179,29.568,9.1259,0,84.36,radius2,2,168.19,33.799,6.5444,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.729000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,164.93,35.173,9,,,6,1160,25.885,5.4429,0,75.361,radius2,2,166.98,37.135,6.6436,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.731000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
116,spineROI,0,164.62,38.419,8,,,6,1147,23.377,2.9347,0,71.603,radius2,2,165.92,39.541,7.6532,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.733000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,163.58,41.012,7,,,6,1132,20.249,-0.19372,0,47.974,radius2,2,164.58,42.253,7.4198,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.735000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,158.84,47.541,7,,,6,1088,10.708,-9.7348,0,85.064,radius2,2,160.13,49.095,6.6495,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.738000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,157.62,50.209,8,,,6,1074,7.5999,-12.843,0,61.63,radius2,2,158.39,51.664,6.8732,2013-02-11,16:08:32,2015-09-15,10:08:14,3443443712.000000,3525156494.740000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,170.27,28.72,10,,,6,1201,34.748,14.306,0,111.71,radius2,2,171.38,29.505,9.6668,2013-11-16,21:49:52,2015-09-15,10:08:14,3467483392.000000,3525156494.742000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,157.25,52.067,8,,,6,1067,6.1552,-14.287,0,63.858,radius2,2,157.62,52.874,7.8719,2013-11-16,21:49:52,2015-09-15,10:08:14,3467483392.000000,3525156494.744000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
116,spineROI,0,155.5,53.037,9,,,6,1058,4.0418,-16.401,0,70.861,radius2,2,156.36,54.369,8.3609,2013-11-16,21:54:08,2015-09-15,10:08:14,3467483648.000000,3525156494.746000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
132,pivotPnt,3,165.22,42.021,7.5383,,,6,1133,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
133,controlPnt,2,155.34,58.32,10,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
134,controlPnt,2,160.56,49.68,7,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
135,controlPnt,2,166.14,40.68,7,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
136,controlPnt,2,172.08,29.34,9,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
137,controlPnt,2,178.92,21.06,22,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,102.45,117.86,8,,,7,1267,5.4948,-11.992,0,103.77,radius2,2,104.24,115.98,6.8672,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.749000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,102.81,113.95,10,,,7,1282,8.6109,-8.8757,0,128.95,radius2,2,104.22,112.92,9.0057,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.751000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,104.45,104.27,14,,,7,1324,17.307,-0.18,0,91.956,radius2,2,106.05,104.81,13.6,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.756000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
138,spineROI,0,107.64,98.455,17,,,7,1344,22.506,5.0191,0,44.501,radius2,2,108.32,100.46,16.76,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.761000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,109.18,92.114,24,,,7,1386,31.439,13.952,0,83.674,radius2,2,110.29,92.481,24.523,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.765000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
138,spineROI,0,112.18,81.225,31,,,7,1443,42.25,24.764,0,69.651,radius2,2,112.85,82.007,32.27,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.768000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,116.31,76.607,36,,,7,1472,48.14,30.654,0,228,radius1,1,115.8,77.121,37.246,2013-02-11,17:08:16,2015-09-15,10:08:14,3443447296.000000,3525156494.770000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
138,spineROI,0,116.06,78.802,35,,,7,1464,46.633,29.146,0,274.51,radius1,1,115.41,78.689,35.436,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.772000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
138,spineROI,0,115.36,81.57,32,,,7,1445,43.006,25.52,0,222.16,radius1,1,114.29,82.234,32.654,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.774000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
138,spineROI,0,113.79,86.494,28,,,7,1423,38.433,20.947,0,250.03,radius1,1,113.23,86.013,28.714,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.776000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,113.53,89.596,28,,,7,1407,35.447,17.96,0,251.64,radius1,1,112.66,88.914,26.994,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.778000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,112.94,94.626,23,,,7,1385,30.961,13.474,0,226.3,radius1,1,111.66,92.888,24.305,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.780000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,111.54,97.21,19,,,7,1364,26.864,9.3771,0,261.78,radius1,1,110.87,96.899,20.583,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.782000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,111.57,98.906,20,,,7,1353,24.246,6.7598,0,237.7,radius1,1,110.29,99.299,18.743,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.785000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,110.54,102.13,18,,,7,1343,22.313,4.8261,0,249.66,radius1,1,109.56,101.2,16.63,2013-02-11,17:12:32,2015-09-15,10:08:14,3443447552.000000,3525156494.787000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,109.41,105.52,14,,,7,1327,17.996,0.50912,0,283.52,radius1,1,107.74,104.77,14.092,2013-02-11,17:21:04,2015-09-15,10:08:14,3443448064.000000,3525156494.789000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,106.32,111.27,11,,,7,1296,11.215,-6.2713,0,251.57,radius1,1,105.62,110.68,10.856,2013-02-11,17:21:04,2015-09-15,10:08:14,3443448064.000000,3525156494.791000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,107.27,115.4,9,,,7,1263,3.5491,-13.938,0,261.03,radius1,1,106.49,116.47,6.5952,2013-02-11,17:21:04,2015-09-15,10:08:14,3443448064.000000,3525156494.793000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,103.6,111.01,11,,,7,1299,11.802,-5.6843,0,146.67,radius2,2,104.38,109.82,10.992,2013-02-11,17:42:24,2015-09-15,10:08:14,3443449344.000000,3525156494.795000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
138,spineROI,0,107.48,94.809,22,,,7,1378,29.476,11.989,0,129.29,radius2,2,110.08,93.836,22.851,2013-11-16,21:58:24,2015-09-15,10:08:14,3467483904.000000,3525156494.797000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,110.93,86.934,29,,,7,1412,36.377,18.89,0,61.409,radius2,2,111.52,87.665,27.717,2013-11-16,22:02:40,2015-09-15,10:08:14,3467484160.000000,3525156494.799000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,110.23,89.984,28,,,7,1400,34.136,16.649,0,93.889,radius2,2,111.14,89.955,25.84,2013-11-16,22:02:40,2015-09-15,10:08:14,3467484160.000000,3525156494.802000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
138,spineROI,0,111.11,85.278,28,,,7,1425,38.784,21.298,0,95.889,radius2,2,111.95,85.344,29.08,2013-11-16,22:02:40,2015-09-15,10:08:14,3467484160.000000,3525156494.808000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
161,pivotPnt,3,106.74,104.76,14,,,7,1326,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
162,controlPnt,2,107.82,119.88,6,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
163,controlPnt,2,104.58,113.58,8,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
164,controlPnt,2,106.74,104.76,14,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
165,controlPnt,2,111.06,92.52,25,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
166,controlPnt,2,113.22,82.44,32,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
167,controlPnt,2,115.92,74.34,39,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,111.63,161.77,39,,,8,1492,5.2379,-59.661,0,94.237,radius2,2,113.17,160.13,39,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.813000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
168,spineROI,0,110.93,159.51,38,,,8,1496,7.1678,-57.731,0,97.167,radius2,2,111.92,158.58,38.818,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.816000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
168,spineROI,0,98.521,139.83,31,,,8,1589,30.85,-34.049,0,106.97,radius2,2,100.11,139,31.582,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.819000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,98.395,136,32,,,8,1601,34.728,-30.171,0,97.256,radius2,2,99.406,135.49,31,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.821000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,95.623,132.18,31,,,8,1611,39.386,-25.513,0,72.473,radius2,2,97.538,131.74,30.324,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.823000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,95.327,130.66,29,,,8,1618,42.295,-22.604,0,117.79,radius2,2,96.211,129.19,30,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.825000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,94.66,129.18,30,,,8,1620,43.1,-21.799,0,106.39,radius2,2,95.909,128.33,29.8,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.827000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,92.881,118.86,27,,,8,1653,54.154,-10.745,0,84.645,radius2,2,94.057,118.28,26.4,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.829000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,90.628,114.15,25,,,8,1668,60.575,-4.3239,0,124.11,radius2,2,90.844,112.92,25,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.832000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,87.701,110.22,23,,,8,1678,64.899,0,0,97.734,radius2,2,88.824,109.26,24.4,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.834000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,86.145,108.55,23,,,8,1688,68.842,3.9427,0,140.94,radius2,2,87.233,105.64,23.775,2013-02-06,13:11:28,2015-09-15,10:08:14,3443001088.000000,3525156494.836000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,82.988,100.45,25,,,8,1713,76.235,11.336,0,98.184,radius2,2,83.624,99.692,24,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.838000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,78.023,93.857,23,,,8,1741,85.183,20.284,0,119.03,radius2,2,78.568,92.547,23.086,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.841000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,85.885,99.103,25,,,8,1710,75.573,10.673,0,259.19,radius1,1,85.353,99.66,23.871,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.843000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,88.301,101.39,23,,,8,1702,72.241,7.342,0,283.77,radius1,1,87.05,101.87,23.161,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.845000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,90.628,108.02,23,,,8,1678,64.899,0,0,263.21,radius1,1,90.024,108.54,24.4,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.848000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,94.608,115.33,26,,,8,1660,57.291,-7.608,0,233.62,radius1,1,93.516,115.02,26,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.850000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,98.306,129.45,31,,,8,1615,41.07,-23.829,0,268.68,radius1,1,98.012,129.61,30.024,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.852000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,102.59,133.96,31,,,8,1603,35.774,-29.125,0,285.54,radius1,1,100.42,134.13,31,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.854000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,104,138.45,32,,,8,1586,29.91,-34.989,0,280.57,radius1,1,101.62,139.19,32,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.856000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,109.59,150.5,38,,,8,1520,14.835,-50.064,0,249.2,radius1,1,109.09,151.44,37.169,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.858000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
168,spineROI,0,112.62,154.36,39,,,8,1504,10.693,-54.206,0,277.83,radius1,1,111.26,154.96,37.155,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.861000,YongZhang,,,,1,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,114.21,157.58,39,,,8,1493,5.747,-59.152,0,241.57,radius1,1,113.9,158.85,39,2013-02-06,13:15:44,2015-09-15,10:08:14,3443001344.000000,3525156494.863000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
168,spineROI,0,99.706,131.55,32,,,8,1609,38.43,-26.469,0,276.3,radius1,1,99.208,131.74,30.724,2013-02-06,14:24:00,2015-09-15,10:08:14,3443005440.000000,3525156494.865000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
168,spineROI,0,77.68,87.681,21,,,8,1758,89.882,24.983,0,269.66,radius1,1,76.825,88.321,21.732,2013-11-06,10:44:16,2015-09-15,10:08:14,3466579456.000000,3525156494.867000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,89.399,105.07,25,,,8,1689,69.022,4.1231,0,287.56,radius1,1,88.488,105.01,23.84,2013-11-06,10:44:16,2015-09-15,10:08:14,3466579456.000000,3525156494.869000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,98.372,125.4,28,,,8,1630,46.104,-18.795,0,258.65,radius1,1,97.032,125.21,29,2013-11-06,10:44:16,2015-09-15,10:08:14,3466579456.000000,3525156494.871000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
168,spineROI,0,85.238,103.13,22,,,8,1700,71.723,6.8235,0,68.426,radius2,2,86.221,103.16,22.979,2013-11-06,10:52:48,2015-09-15,10:08:14,3466579968.000000,3525156494.873000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
196,pivotPnt,3,89.46,108.9,24,,,8,1678,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
197,controlPnt,2,117,163.62,39,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
198,controlPnt,2,108.18,151.56,38,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
199,controlPnt,2,100.62,138.96,32,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
200,controlPnt,2,95.94,121.14,29,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
201,controlPnt,2,87.3,104.04,24,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
202,controlPnt,2,75.42,87.12,22,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,102.05,56.757,37,,,9,1782,4.7081,-11.818,0,71.599,radius2,2,102.12,55.478,35.769,2013-02-06,15:49:20,2015-09-15,10:08:14,3443010560.000000,3525156494.876000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
203,spineROI,0,94.213,59.969,24,,,9,1836,15.888,-0.63819,0,129.54,radius2,2,92.72,59.841,22.599,2013-02-06,15:49:20,2015-09-15,10:08:14,3443010560.000000,3525156494.878000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
203,spineROI,0,82.158,65.749,13,,,9,1890,28.546,12.021,0,97.96,radius2,2,81.875,65.029,13.994,2013-02-06,15:49:20,2015-09-15,10:08:14,3443010560.000000,3525156494.880000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,78.087,66.302,13,,,9,1908,32.244,15.718,0,74.353,radius2,2,78.354,65.147,13.99,2013-02-06,15:49:20,2015-09-15,10:08:14,3443010560.000000,3525156494.882000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,78.304,62.795,15,,,9,1907,32.042,15.517,0,271.49,radius1,1,78.371,63.732,13.988,2013-02-06,15:49:20,2015-09-15,10:08:14,3443010560.000000,3525156494.884000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,90.082,57.637,23,,,9,1840,16.693,0.16717,0,254.19,radius1,1,91.318,59.013,21.522,2013-02-06,15:53:36,2015-09-15,10:08:14,3443010816.000000,3525156494.886000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,93.353,55.73,25,,,9,1828,14.112,-2.4137,0,277.64,radius1,1,93.528,57.759,25.348,2013-02-06,15:53:36,2015-09-15,10:08:14,3443010816.000000,3525156494.889000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,73.703,63.43,13,,,9,1930,36.312,19.786,0,272.96,radius1,1,73.98,64.239,13.55,2013-11-06,11:18:24,2015-09-15,10:08:14,3466581504.000000,3525156494.891000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
203,spineROI,0,88.253,63.48,18,,,9,1856,21.206,4.6805,0,82.66,radius2,2,87.889,62.212,18.004,2013-11-06,11:22:40,2015-09-15,10:08:14,3466581760.000000,3525156494.893000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
212,pivotPnt,3,91.733,59.62,21.544,,,9,1839,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
213,controlPnt,2,105.84,53.28,38,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
214,controlPnt,2,93.6,58.32,25,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
215,controlPnt,2,84.42,63.18,16,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
216,controlPnt,2,70.38,65.88,14,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,55.026,72.23,10,,,10,1961,4.1933,-31.651,0,451.41,radius2,2,54.051,72.98,8.9486,2013-02-06,16:40:32,2015-09-15,10:08:14,3443013632.000000,3525156494.895000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,66.962,87.223,7,,,10,2047,24.948,-10.896,0,427.45,radius2,2,66.604,88.1,6.5067,2013-02-06,16:40:32,2015-09-15,10:08:14,3443013632.000000,3525156494.897000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,76.804,97.591,8,,,10,2096,38.911,3.0669,0,450.33,radius2,2,75.556,98.244,6.4,2013-02-06,16:40:32,2015-09-15,10:08:14,3443013632.000000,3525156494.899000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,99.991,127.37,14,,,10,2256,79.664,43.82,0,443.26,radius2,2,98.53,129.08,13.941,2013-02-06,16:40:32,2015-09-15,10:08:14,3443013632.000000,3525156494.902000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,104.59,133.62,16,,,10,2289,87.09,51.246,0,453.17,radius2,2,102.9,134.74,15.804,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.905000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,113.5,141.12,30,,,10,2350,101.08,65.235,0,442.83,radius2,2,112.81,142.95,29.757,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.907000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,118.36,145.42,34,,,10,2378,107.76,71.914,0,433.81,radius2,2,117.77,146.81,32.997,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.909000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
217,spineROI,0,120.83,147.02,35,,,10,2390,110.4,74.557,0,442.12,radius2,2,119.83,148.53,35.529,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.911000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
217,spineROI,0,123.63,149.09,37,,,10,2404,113.78,77.932,0,447.06,radius2,2,122.55,150.34,36.476,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.913000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
217,spineROI,0,117.96,150.13,38,,,10,2393,111.2,75.357,0,316.08,radius1,1,119.51,150.02,35.998,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.915000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
217,spineROI,0,110.06,144.14,25,,,10,2338,98.442,62.598,0,243.16,radius1,1,109.87,143.22,25.262,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.918000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,94.55,129.59,11,,,10,2246,77.128,41.284,0,272.12,radius1,1,95.912,128.36,12.754,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.920000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,89.939,123.26,9,,,10,2211,69.176,33.332,0,250.44,radius1,1,91.346,121.72,9.5934,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.922000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,86.21,117.33,9,,,10,2184,61.521,25.677,0,270.58,radius1,1,87.226,116.48,9.742,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.924000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,71.745,98.039,6,,,10,2087,35.844,0,0,255.23,radius1,1,72.337,97.068,5.6511,2013-02-06,16:44:48,2015-09-15,10:08:14,3443013888.000000,3525156494.926000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
217,spineROI,0,64.376,89.958,6,,,10,2046,24.308,-11.536,0,264.17,radius1,1,65.327,88.758,6.2266,2013-02-06,17:01:52,2015-09-15,10:08:14,3443014912.000000,3525156494.928000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
217,spineROI,0,95.112,123.79,13,,,10,2227,72.491,36.647,0,460.52,radius2,2,94.049,124.07,11,2013-02-06,17:06:08,2015-09-15,10:08:14,3443015168.000000,3525156494.931000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
