stack=a5n_s2;stackdb=a5n_s2_db2;saveTime=3525316772.327000;version=20150903_v1;,
idx,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,bsss,bssm,bSum,bMean,bSD,bN,bxyManual,bxPos,byPos,dSum,dMean,dSD,dN,dPlus,dMinus,bsds,bsdm,sp_struct,sp_am,den_am,,
10.000000,1.190508,1.434332,3525156499.197000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,224828.000000,1572.223776,928.294289,143.000000,187588.000000,1311.804196,37240.000000,260.419580,103.905727,143.000000,NaN,97.240013,110.138985,105183.000000,1569.895522,669.119732,67.000000,NaN,NaN,67943.000000,1309.475942,NaN,NaN,NaN,NaN,
11.000000,1.250610,1.525173,3525156499.199000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,129201.000000,878.918367,891.168976,147.000000,63057.000000,428.959184,66144.000000,449.959184,289.311603,147.000000,NaN,100.228218,111.348778,120208.000000,1350.651685,522.486605,89.000000,12.000000,12.000000,54064.000000,900.692502,NaN,NaN,NaN,NaN,
12.000000,3.030000,3.088835,3525156499.201000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,396427.000000,1490.327068,823.818629,266.000000,357473.000000,1343.883459,38954.000000,146.443609,96.155174,266.000000,NaN,134.299988,121.090004,139129.000000,1377.514851,973.728161,101.000000,NaN,NaN,100175.000000,1231.071242,NaN,NaN,NaN,NaN,
13.000000,1.966977,2.007237,3525156499.203000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,258021.000000,1217.220000,657.909505,200.000000,233070.000000,1092.465000,24951.000000,124.755000,61.171601,200.000000,NaN,142.413956,128.326050,56916000.000000,1518.367347,764.289787,147.000000,NaN,NaN,56891049.000000,1393.612347,NaN,NaN,NaN,NaN,
14.000000,0.764199,1.326294,3525156499.206000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,140490.000000,1147.552381,919.350690,105.000000,100307.000000,764.857143,40183.000000,382.695238,224.546129,105.000000,NaN,114.911606,142.180008,42849945.000000,1436.230769,672.149221,117.000000,NaN,NaN,42809762.000000,1053.535531,NaN,NaN,NaN,NaN,
15.000000,1.091650,1.186560,3525156499.208000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,73458.000000,483.276316,323.404882,152.000000,53287.000000,350.572368,20171.000000,132.703947,72.720351,152.000000,NaN,120.940002,143.926697,3306.000000,1653.000000,281.428499,2.000000,NaN,NaN,-16865.000000,1520.296053,NaN,NaN,NaN,NaN,
16.000000,0.320662,1.050154,3525156499.210000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,114344.000000,1229.505376,1005.182058,93.000000,-32716.000000,-351.784946,147060.000000,1581.290323,1002.204273,93.000000,NaN,91.793320,121.431320,84370.000000,1757.708333,427.635357,48.000000,10.000000,10.000000,-62690.000000,176.418011,NaN,NaN,NaN,NaN,
17.000000,1.444749,1.499100,3525156499.212000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,83854.000000,544.506494,405.408327,154.000000,43693.000000,283.720779,40161.000000,260.785714,122.763547,154.000000,NaN,118.099495,123.340492,142345.000000,1355.666667,317.620530,105.000000,12.000000,12.000000,102184.000000,1094.880952,NaN,NaN,NaN,NaN,
18.000000,0.604649,0.720056,3525156499.214000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,147834.000000,1102.391667,812.996484,120.000000,131681.000000,967.783333,16153.000000,134.608333,96.713325,120.000000,NaN,127.810699,146.609299,39158055.000000,1616.431579,790.136746,95.000000,NaN,NaN,39141902.000000,1481.823246,NaN,NaN,NaN,NaN,
19.000000,1.076894,1.238646,3525156499.217000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,102757.000000,641.108844,405.371150,147.000000,94470.000000,584.734694,8287.000000,56.374150,37.776236,147.000000,NaN,128.766220,146.036224,42838980.000000,1486.690265,663.943738,113.000000,NaN,NaN,42830693.000000,1430.316116,NaN,NaN,NaN,NaN,
20.000000,2.584898,2.596578,3525156499.223000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,173756.000000,847.590244,760.822200,205.000000,137465.000000,670.560976,36291.000000,177.029268,90.217651,205.000000,NaN,115.220001,143.040207,106502.000000,2366.711111,684.537057,45.000000,NaN,NaN,70211.000000,2189.681843,NaN,NaN,NaN,NaN,
21.000000,1.540422,1.937402,3525156499.227000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,59142.000000,391.668874,313.184881,151.000000,45810.000000,303.377483,13332.000000,88.291391,48.167429,151.000000,NaN,146.510849,133.489151,89991.000000,1071.321429,702.967791,84.000000,12.000000,12.000000,76659.000000,983.030038,NaN,NaN,NaN,NaN,
22.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
23.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
24.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
25.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
26.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
27.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
28.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
29.000000,1.400000,1.422146,3525156499.231000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,355406.000000,2153.975758,834.126584,165.000000,321443.000000,1948.139394,33963.000000,205.836364,115.363280,165.000000,NaN,113.320000,115.660004,72672.000000,2795.076923,185.076832,26.000000,NaN,NaN,38709.000000,2589.240559,NaN,NaN,NaN,NaN,
30.000000,0.997046,1.210813,3525156499.234000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,388538.000000,2135.765060,1094.934236,166.000000,200718.000000,1004.319277,187820.000000,1131.445783,879.013838,166.000000,NaN,120.299995,105.155914,58146375.000000,2035.937500,694.160641,112.000000,NaN,NaN,57958555.000000,904.491717,NaN,NaN,NaN,NaN,
31.000000,1.790219,1.792405,3525156499.236000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,293278.000000,1551.735450,987.979705,189.000000,251891.000000,1332.756614,41387.000000,218.978836,140.591681,189.000000,NaN,141.460449,102.247437,247566.000000,2781.640449,238.092383,89.000000,NaN,NaN,206179.000000,2562.661613,NaN,NaN,NaN,NaN,
32.000000,2.102189,2.108655,3525156499.238000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,301012.000000,1601.127660,856.496679,188.000000,282506.000000,1502.691489,18506.000000,98.436170,52.194424,188.000000,NaN,147.374374,93.346619,163428.000000,2769.966102,293.928913,59.000000,NaN,NaN,144922.000000,2671.529931,NaN,NaN,NaN,NaN,
33.000000,0.958919,1.053137,3525156499.240000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,162668.000000,1241.740458,1157.731552,131.000000,154586.000000,1180.045802,8082.000000,61.694656,36.851238,131.000000,NaN,147.137848,92.410835,151048.000000,2849.962264,100.440752,53.000000,NaN,NaN,142966.000000,2788.267608,NaN,NaN,NaN,NaN,
34.000000,0.569552,1.070829,3525156499.242000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,127083.000000,1095.543103,1085.329959,116.000000,106511.000000,918.198276,20572.000000,177.344828,95.346517,116.000000,NaN,126.360893,90.719101,156595.000000,2567.131148,424.888553,61.000000,9.000000,9.000000,136023.000000,2389.786320,NaN,NaN,NaN,NaN,
35.000000,1.474072,1.517728,3525156499.244000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,129029.000000,758.994118,691.971897,170.000000,92495.000000,544.088235,36534.000000,214.905882,134.753435,170.000000,NaN,117.941856,91.810143,231626.000000,2490.602151,440.959949,93.000000,18.000000,18.000000,195092.000000,2275.696268,NaN,NaN,NaN,NaN,
36.000000,1.141850,1.142139,3525156499.246000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,156944.000000,1053.315436,831.740377,149.000000,116173.000000,779.684564,40771.000000,273.630872,131.758960,149.000000,NaN,115.546303,90.793297,276153.000000,2789.424242,257.181945,99.000000,12.000000,12.000000,235382.000000,2515.793370,NaN,NaN,NaN,NaN,
37.000000,0.934933,0.936567,3525156499.248000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,281082.000000,1590.075472,1231.912358,159.000000,200767.000000,1084.949686,80315.000000,505.125786,194.849820,159.000000,NaN,109.989998,100.360130,63658455.000000,2600.427083,546.458854,96.000000,NaN,NaN,63578140.000000,2095.301297,NaN,NaN,NaN,NaN,
38.000000,0.658317,0.984333,3525156499.251000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,189890.000000,1651.217391,1086.060164,115.000000,157668.000000,1371.026087,32222.000000,280.191304,150.100603,115.000000,NaN,126.083366,100.465630,172425.000000,2826.639344,154.562181,61.000000,12.000000,12.000000,140203.000000,2546.448040,NaN,NaN,NaN,NaN,
39.000000,0.773103,2.396335,3525156499.253000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,166913.000000,1283.946154,1072.151689,130.000000,146388.000000,1126.061538,20525.000000,157.884615,90.965675,130.000000,NaN,120.663795,92.490997,179565.000000,2640.661765,345.390915,68.000000,14.000000,14.000000,159040.000000,2482.777149,NaN,NaN,NaN,NaN,
40.000000,0.597097,0.729960,3525156499.259000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,75717.000000,707.635514,566.907390,107.000000,57165.000000,534.252336,18552.000000,173.383178,87.595193,107.000000,NaN,132.174194,95.717995,144628.000000,2332.709677,455.631444,62.000000,8.000000,8.000000,126076.000000,2159.326500,NaN,NaN,NaN,NaN,
41.000000,1.586389,1.875268,3525156499.264000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,227106.000000,1410.596273,1011.904358,161.000000,182360.000000,1132.670807,44746.000000,277.925466,178.735263,161.000000,NaN,125.087219,106.250778,275468.000000,2504.254545,413.485929,110.000000,13.000000,13.000000,230722.000000,2226.329080,NaN,NaN,NaN,NaN,
42.000000,2.710129,3.018098,3525156499.268000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,205713.000000,867.987342,765.835057,237.000000,89479.000000,377.548523,116234.000000,490.438819,227.145499,237.000000,NaN,121.229736,106.679741,309339.000000,2535.565574,406.225541,122.000000,20.000000,20.000000,193105.000000,2045.126755,NaN,NaN,NaN,NaN,
43.000000,2.181605,2.227633,3525156499.270000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,170215.000000,872.897436,854.877160,195.000000,-19073.000000,-97.810256,189288.000000,970.707692,544.381491,195.000000,NaN,99.576790,102.320000,131974.000000,2869.000000,26.946861,46.000000,NaN,NaN,-57314.000000,1898.292308,NaN,NaN,NaN,NaN,
44.000000,1.311068,2.237218,3525156499.272000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,203536.000000,1304.717949,968.317842,156.000000,129320.000000,828.974359,74216.000000,475.743590,398.984532,156.000000,NaN,121.642136,105.977859,19563.000000,1504.846154,175.348627,13.000000,NaN,NaN,-54653.000000,1029.102564,NaN,NaN,NaN,NaN,
45.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
46.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
47.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
48.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
49.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
50.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
51.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
52.000000,0.924392,2.855655,3525156499.274000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,123967.000000,1050.567797,1045.528268,118.000000,93982.000000,796.457627,29985.000000,254.110169,126.098983,118.000000,NaN,134.971222,114.421219,175760.000000,2343.466667,732.506588,75.000000,9.000000,9.000000,145775.000000,2089.356497,NaN,NaN,NaN,NaN,
53.000000,1.340634,1.489899,3525156499.276000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,379263.000000,2370.393750,744.700591,160.000000,351114.000000,2194.462500,28149.000000,175.931250,152.505825,160.000000,NaN,133.248734,112.529999,144907.000000,2070.100000,970.679952,70.000000,NaN,NaN,116758.000000,1894.168750,NaN,NaN,NaN,NaN,
54.000000,1.802776,1.956037,3525156499.279000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,230648.000000,1295.775281,967.129672,178.000000,189511.000000,1064.668539,41137.000000,231.106742,98.405278,178.000000,NaN,141.854446,99.500000,127633.000000,1519.440476,846.888527,84.000000,NaN,NaN,86496.000000,1288.333735,NaN,NaN,NaN,NaN,
55.000000,1.093298,1.438584,3525156499.281000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,223443.000000,1630.970803,899.506833,137.000000,202090.000000,1475.109489,21353.000000,155.861314,79.236168,137.000000,NaN,160.336609,103.003403,70171.000000,1670.738095,434.847383,42.000000,NaN,NaN,48818.000000,1514.876781,NaN,NaN,NaN,NaN,
56.000000,0.848646,1.830597,3525156499.283000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,136916.000000,1122.262295,818.559103,122.000000,116104.000000,951.672131,20812.000000,170.590164,149.473221,122.000000,NaN,152.087296,113.062706,149095.000000,1987.933333,888.395248,75.000000,10.000000,10.000000,128283.000000,1817.343169,NaN,NaN,NaN,NaN,
57.000000,1.156028,1.621471,3525156499.285000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,196187.000000,1219.328859,981.596207,149.000000,151081.000000,916.604027,45106.000000,302.724832,109.925089,149.000000,NaN,146.757950,121.722054,31892085.000000,1405.247191,889.032560,89.000000,NaN,NaN,31846979.000000,1102.522359,NaN,NaN,NaN,NaN,
58.000000,2.957364,3.570154,3525156499.287000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,351626.000000,1321.902256,1017.046633,266.000000,238340.000000,896.015038,113286.000000,425.887218,404.460268,266.000000,NaN,157.684723,123.075272,75473.000000,747.257426,637.572563,101.000000,NaN,NaN,-37813.000000,321.370208,NaN,NaN,NaN,NaN,
59.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
60.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
61.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
62.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
63.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
64.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
65.000000,1.677647,2.342869,3525156499.290000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,152340.000000,896.117647,780.995343,170.000000,152340.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,160.184692,123.064705,229733776.000000,219.211618,289.047615,1048000.000000,14.000000,14.000000,229733776.000000,NaN,NaN,NaN,NaN,NaN,
66.000000,0.915860,1.250064,3525156499.292000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,79473.000000,611.330769,679.464956,130.000000,79473.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,164.891724,121.901726,201847.000000,2038.858586,528.745937,99.000000,10.000000,10.000000,201847.000000,NaN,NaN,NaN,NaN,NaN,
67.000000,1.313202,1.535616,3525156499.294000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,221703.000000,1478.020000,884.114379,150.000000,221703.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,152.083603,109.693588,215571.000000,1977.715596,819.275799,109.000000,12.000000,12.000000,215571.000000,NaN,NaN,NaN,NaN,NaN,
68.000000,1.323820,1.514660,3525156499.296000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,183774.000000,1250.163265,941.468483,147.000000,180407.000000,1156.635488,3367.000000,93.527778,69.867829,36.000000,NaN,153.449997,110.709999,222675.000000,1903.205128,894.677697,117.000000,12.000000,12.000000,219308.000000,1809.677350,NaN,NaN,NaN,NaN,
69.000000,1.558012,1.635058,3525156499.299000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,262103.000000,1669.445860,1068.209306,157.000000,262103.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,166.396027,98.239998,214709.000000,1677.414062,966.896558,128.000000,13.000000,13.000000,214709.000000,NaN,NaN,NaN,NaN,NaN,
70.000000,2.017350,2.847983,3525156499.301000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,124693.000000,685.126374,563.714242,182.000000,124693.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,172.279999,106.360001,220498.000000,1531.236111,460.732314,144.000000,15.000000,15.000000,220498.000000,NaN,NaN,NaN,NaN,NaN,
71.000000,1.601125,1.677349,3525156499.303000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,166779.000000,1323.642857,1153.071609,126.000000,166779.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,176.102249,111.349998,175669.000000,1527.556522,543.869795,115.000000,10.000000,10.000000,175669.000000,NaN,NaN,NaN,NaN,NaN,
72.000000,0.671789,0.747585,3525156499.305000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,75916.000000,637.949580,481.215813,119.000000,75916.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,161.503586,115.973572,142953.000000,1809.531646,422.398033,79.000000,9.000000,9.000000,142953.000000,NaN,NaN,NaN,NaN,NaN,
73.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
74.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
75.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
76.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
77.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
78.000000,1.359147,1.538545,3525156499.307000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,95009.000000,730.838462,461.067699,130.000000,75357.000000,579.669231,19652.000000,151.169231,93.802542,130.000000,NaN,146.991714,101.976700,194572.000000,2316.333333,546.410926,84.000000,10.000000,10.000000,174920.000000,2165.164103,NaN,NaN,NaN,NaN,
