stack=a5n_s1;stackdb=a5n_s1_db2;saveTime=3525324133.709000;version=20150903_v1;,
idx,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,bsss,bssm,bSum,bMean,bSD,bN,bxyManual,bxPos,byPos,dSum,dMean,dSD,dN,dPlus,dMinus,bsds,bsdm,sp_struct,sp_am,den_am,,
10.000000,1.836736,1.990449,3525156496.864000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,151954.000000,821.372973,901.610248,185.000000,-39480.000000,-213.405405,191434.000000,1034.778378,969.034117,185.000000,NaN,101.346001,107.946526,176155.000000,1601.409091,569.440628,110.000000,15.000000,15.000000,-15279.000000,566.630713,NaN,NaN,NaN,NaN,
11.000000,2.830000,3.017467,3525156496.866000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,329705.000000,1446.074561,803.545798,228.000000,306299.000000,1343.416667,23406.000000,102.657895,61.976097,228.000000,NaN,133.559998,133.130005,151274.000000,2257.820896,661.724398,67.000000,NaN,NaN,127868.000000,2155.163001,NaN,NaN,NaN,NaN,
12.000000,1.980025,2.135533,3525156496.868000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,222865.000000,1142.897436,829.467696,195.000000,202740.000000,1039.692308,20125.000000,103.205128,65.611627,195.000000,NaN,133.429947,135.380051,151274.000000,2257.820896,661.724398,67.000000,NaN,NaN,131149.000000,2154.615767,NaN,NaN,NaN,NaN,
13.000000,0.504053,1.520952,3525156496.870000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,114344.000000,1299.363636,932.467265,88.000000,81198.000000,922.704545,33146.000000,376.659091,176.387758,88.000000,NaN,101.057106,126.308105,64301.000000,1020.650794,487.238140,63.000000,7.000000,7.000000,31155.000000,643.991703,NaN,NaN,NaN,NaN,
14.000000,1.027862,1.050518,3525156496.872000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,161108.000000,1505.682243,913.300944,107.000000,139905.000000,1307.523364,21203.000000,198.158879,164.240915,107.000000,NaN,116.534279,141.534286,147905.000000,2240.984848,674.106211,66.000000,8.000000,8.000000,126702.000000,2042.825970,NaN,NaN,NaN,NaN,
15.000000,0.784347,0.836242,3525156496.874000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,53576.000000,474.123894,336.805453,113.000000,35710.000000,316.017699,17866.000000,158.106195,88.014342,113.000000,NaN,121.659996,142.651306,104499.000000,1451.375000,685.681104,72.000000,9.000000,9.000000,86633.000000,1293.268805,NaN,NaN,NaN,NaN,
16.000000,0.491570,0.706898,3525156496.879000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,113713.000000,1052.898148,846.015951,108.000000,-34998.000000,-324.055556,148711.000000,1376.953704,716.530952,108.000000,NaN,91.965134,121.303139,92553.000000,1595.741379,497.745675,58.000000,12.000000,12.000000,-56158.000000,218.787676,NaN,NaN,NaN,NaN,
17.000000,1.366053,1.867252,3525156496.884000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,82285.000000,517.515723,425.405642,159.000000,52056.000000,327.396226,30229.000000,190.119497,106.710383,159.000000,NaN,114.707893,124.027885,121790.000000,1107.181818,273.719242,110.000000,13.000000,13.000000,91561.000000,917.062321,NaN,NaN,NaN,NaN,
18.000000,0.850059,0.954440,3525156496.888000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,87883.000000,639.907692,417.067605,130.000000,75496.000000,544.623077,12387.000000,95.284615,50.492188,130.000000,NaN,130.489868,146.759995,38642955.000000,1377.645455,726.118569,110.000000,NaN,NaN,38630568.000000,1282.360839,NaN,NaN,NaN,NaN,
19.000000,1.213425,1.594226,3525156496.891000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,103691.000000,686.695364,404.219478,151.000000,92991.000000,615.834437,10700.000000,70.860927,44.322160,151.000000,NaN,131.593155,146.033157,109828.000000,1546.873239,720.005495,71.000000,NaN,NaN,99128.000000,1476.012312,NaN,NaN,NaN,NaN,
20.000000,2.421425,2.495862,3525156496.894000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,154809.000000,744.274038,606.800827,208.000000,123725.000000,594.831731,31084.000000,149.442308,87.719505,208.000000,NaN,122.322853,143.047150,203286.000000,1680.049587,804.910480,121.000000,17.000000,17.000000,172202.000000,1530.607279,NaN,NaN,NaN,NaN,
21.000000,1.300000,1.378985,3525156496.896000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,40403.000000,301.514925,196.525639,134.000000,28289.000000,211.111940,12114.000000,90.402985,42.369147,134.000000,NaN,144.869995,137.220001,110462.000000,1416.179487,725.517563,78.000000,11.000000,11.000000,98348.000000,1325.776502,NaN,NaN,NaN,NaN,
22.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
23.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
24.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
25.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
26.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
27.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
28.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
29.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
30.000000,1.574325,1.657793,3525156496.898000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,371147.000000,1911.237288,1108.300096,177.000000,330249.000000,1680.175141,40898.000000,231.062147,93.648894,177.000000,NaN,112.161346,119.198647,120715215.000000,1192.425693,901.850655,397.000000,NaN,NaN,120674317.000000,961.363546,NaN,NaN,NaN,NaN,
31.000000,0.585317,0.664838,3525156496.901000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,164066.000000,1378.705882,1142.028832,119.000000,143237.000000,1203.672269,20829.000000,175.033613,158.327109,119.000000,NaN,129.949997,96.360367,180520.000000,2777.230769,257.435840,65.000000,9.000000,9.000000,159691.000000,2602.197156,NaN,NaN,NaN,NaN,
32.000000,1.242089,1.686275,3525156496.903000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,156878.000000,1052.872483,731.697871,149.000000,122989.000000,825.429530,33889.000000,227.442953,310.616309,149.000000,NaN,132.610001,101.821175,202861.000000,2634.558442,406.624762,77.000000,12.000000,12.000000,168972.000000,2407.115489,NaN,NaN,NaN,NaN,
33.000000,1.844283,1.863467,3525156496.905000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,258055.000000,1344.439560,993.899199,182.000000,230694.000000,1194.104396,27361.000000,150.335165,117.721052,182.000000,NaN,134.710007,103.890564,67849125.000000,2583.252427,497.389375,103.000000,NaN,NaN,67821764.000000,2432.917262,NaN,NaN,NaN,NaN,
34.000000,1.893152,2.121877,3525156496.907000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,346272.000000,1707.994652,911.720950,187.000000,328523.000000,1613.080214,17749.000000,94.914439,63.399426,187.000000,NaN,144.690002,99.703308,67377885.000000,2565.310680,478.105330,103.000000,NaN,NaN,67360136.000000,2470.396241,NaN,NaN,NaN,NaN,
35.000000,0.590058,0.712916,3525156496.909000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,139164.000000,1405.696970,1213.550697,99.000000,126501.000000,1277.787879,12663.000000,127.909091,116.749522,99.000000,NaN,145.290115,88.044884,146605.000000,2714.907407,430.201983,54.000000,8.000000,8.000000,133942.000000,2586.998316,NaN,NaN,NaN,NaN,
36.000000,1.460308,1.534540,3525156496.912000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,143329.000000,924.703226,672.833273,155.000000,130322.000000,840.787097,13007.000000,83.916129,45.925399,155.000000,NaN,148.830627,76.990997,211895.000000,2354.388889,766.014165,90.000000,12.000000,12.000000,198888.000000,2270.472760,NaN,NaN,NaN,NaN,
37.000000,0.478017,0.486979,3525156496.914000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,118062.000000,1103.383178,1078.719425,107.000000,96660.000000,903.364486,21402.000000,200.018692,103.470074,107.000000,NaN,129.253967,89.923035,153783.000000,2847.833333,76.715783,54.000000,9.000000,9.000000,132381.000000,2647.814642,NaN,NaN,NaN,NaN,
38.000000,1.434479,1.561228,3525156496.916000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,177188.000000,1061.005988,917.738778,167.000000,154946.000000,927.820359,22242.000000,133.185629,68.958572,167.000000,NaN,123.370003,90.851959,222964.000000,2787.050000,236.526119,80.000000,NaN,NaN,200722.000000,2653.864371,NaN,NaN,NaN,NaN,
39.000000,0.852559,0.971411,3525156496.918000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,114968.000000,851.614815,727.941403,135.000000,47500.000000,351.851852,67468.000000,499.762963,441.260816,135.000000,NaN,120.540001,95.351112,201403.000000,2758.945205,230.511924,73.000000,13.000000,13.000000,133935.000000,2259.182243,NaN,NaN,NaN,NaN,
40.000000,1.244869,1.490506,3525156496.925000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,186599.000000,1372.051471,1201.437826,136.000000,154833.000000,1138.477941,31766.000000,233.573529,117.216649,136.000000,NaN,113.169998,102.169739,245547.000000,2557.781250,525.626527,96.000000,11.000000,11.000000,213781.000000,2324.207721,NaN,NaN,NaN,NaN,
41.000000,0.697177,1.010664,3525156496.929000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,103663.000000,942.390909,991.408794,110.000000,77180.000000,701.636364,26483.000000,240.754545,213.667674,110.000000,NaN,123.655640,93.033348,211494.000000,2782.815789,241.841365,76.000000,9.000000,9.000000,185011.000000,2542.061244,NaN,NaN,NaN,NaN,
42.000000,0.579396,0.614627,3525156496.933000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,172647.000000,1644.257143,1078.425794,105.000000,79692.000000,758.971429,92955.000000,885.285714,706.663010,105.000000,NaN,120.910004,105.658791,186156.000000,2659.371429,424.295535,70.000000,8.000000,8.000000,93201.000000,1774.085714,NaN,NaN,NaN,NaN,
43.000000,1.400623,1.402341,3525156496.935000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,223307.000000,1413.335443,1119.740146,158.000000,202868.000000,1283.974684,20439.000000,129.360759,81.180480,158.000000,NaN,128.910004,99.568756,231329.000000,2721.517647,242.073612,85.000000,13.000000,13.000000,210890.000000,2592.156888,NaN,NaN,NaN,NaN,
44.000000,2.439004,2.439144,3525156496.937000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,229217.000000,1023.290179,870.716622,224.000000,164113.000000,732.647321,65104.000000,290.642857,183.386522,224.000000,NaN,127.790001,110.236000,291020.000000,2771.619048,268.573489,105.000000,NaN,NaN,225916.000000,2480.976190,NaN,NaN,NaN,NaN,
45.000000,2.284644,2.284730,3525156496.939000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,128792.000000,667.316062,632.533158,193.000000,-90196.000000,-467.336788,218988.000000,1134.652850,776.477147,193.000000,NaN,100.700714,99.880005,411046.000000,2854.486111,82.042628,144.000000,16.000000,16.000000,192058.000000,1719.833261,NaN,NaN,NaN,NaN,
46.000000,1.408013,2.123293,3525156496.941000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,153832.000000,880.609756,595.947691,164.000000,108285.000000,602.884146,45547.000000,277.725610,156.925770,164.000000,NaN,124.756027,105.293976,43182465.000000,1820.892473,643.357370,93.000000,NaN,NaN,43136918.000000,1543.166863,NaN,NaN,NaN,NaN,
47.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
48.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
49.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
50.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
51.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
52.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
53.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
54.000000,0.531601,0.728904,3525156496.944000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,80642.000000,798.435644,845.801684,101.000000,42107.000000,416.900990,38535.000000,381.534653,362.374242,101.000000,NaN,139.143204,118.099998,171586.000000,2416.704225,618.721918,71.000000,8.000000,8.000000,133051.000000,2035.169572,NaN,NaN,NaN,NaN,
55.000000,1.304186,2.010423,3525156496.946000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,413788.000000,2228.925287,859.163796,174.000000,385421.000000,2065.896552,28367.000000,163.028736,83.506978,174.000000,NaN,135.741638,111.519997,34390830.000000,1296.788462,999.013598,104.000000,NaN,NaN,34362463.000000,1133.759726,NaN,NaN,NaN,NaN,
56.000000,1.581518,1.594749,3525156496.948000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,250434.000000,1481.857988,954.972832,169.000000,221012.000000,1307.763314,29422.000000,174.094675,99.900441,169.000000,NaN,148.943039,101.019997,135160.000000,1469.130435,638.921674,92.000000,14.000000,14.000000,105738.000000,1295.035760,NaN,NaN,NaN,NaN,
57.000000,1.604649,1.607888,3525156496.950000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,210731.000000,1359.554839,854.847439,155.000000,204631.000000,1277.122406,6100.000000,82.432432,64.693605,74.000000,NaN,161.899994,109.989296,90693.000000,1813.860000,394.242131,50.000000,NaN,NaN,84593.000000,1731.427568,NaN,NaN,NaN,NaN,
58.000000,0.836002,2.570732,3525156496.952000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,82150.000000,760.648148,427.265098,108.000000,66323.000000,614.101852,15827.000000,146.546296,72.068423,108.000000,NaN,148.290009,118.232002,91247.000000,1495.852459,744.945431,61.000000,9.000000,9.000000,75420.000000,1349.306163,NaN,NaN,NaN,NaN,
59.000000,0.720139,0.724680,3525156496.954000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,128288.000000,1166.254545,917.542954,110.000000,106357.000000,966.881818,21931.000000,199.372727,101.408146,110.000000,NaN,149.400284,118.790001,196009.000000,2419.864198,532.195682,81.000000,9.000000,9.000000,174078.000000,2220.491470,NaN,NaN,NaN,NaN,
60.000000,2.730751,2.913633,3525156496.961000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,411675.000000,1552.778226,976.585817,248.000000,309616.000000,1141.250000,102059.000000,411.528226,376.626061,248.000000,NaN,158.431503,132.761505,40938465.000000,1207.090226,901.316465,133.000000,NaN,NaN,40836406.000000,795.562000,NaN,NaN,NaN,NaN,
61.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
62.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
63.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
64.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
65.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
66.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
67.000000,1.588269,1.647424,3525156496.965000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,155556.000000,1051.054054,910.808184,148.000000,155556.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,164.873459,124.083458,273680.000000,1836.778523,592.217419,149.000000,12.000000,12.000000,273680.000000,NaN,NaN,NaN,NaN,NaN,
68.000000,1.287051,1.676298,3525156496.969000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,219601.000000,1483.790541,927.575607,148.000000,219601.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,156.529999,110.635895,239377.000000,2137.294643,729.576079,112.000000,12.000000,12.000000,239377.000000,NaN,NaN,NaN,NaN,NaN,
69.000000,1.189285,1.564829,3525156496.971000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,192447.000000,1336.437500,847.668961,144.000000,192447.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,154.949997,111.778564,217385.000000,1739.080000,920.443289,125.000000,12.000000,12.000000,217385.000000,NaN,NaN,NaN,NaN,NaN,
70.000000,1.643472,1.658938,3525156496.974000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,268457.000000,1709.917197,1062.098787,157.000000,268457.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,163.063049,98.650002,207008.000000,1556.451128,956.066321,133.000000,13.000000,13.000000,207008.000000,NaN,NaN,NaN,NaN,NaN,
71.000000,2.139650,2.638216,3525156496.976000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,113438.000000,603.393617,449.677406,188.000000,113438.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,169.560699,105.129997,258871.000000,1773.089041,579.288754,146.000000,15.000000,15.000000,258871.000000,NaN,NaN,NaN,NaN,NaN,
72.000000,1.790251,2.050610,3525156496.978000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,226357.000000,1331.511765,1073.122912,170.000000,226357.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,178.270004,116.390503,298578.000000,1725.884393,541.205124,173.000000,14.000000,14.000000,298578.000000,NaN,NaN,NaN,NaN,NaN,
73.000000,0.998098,1.270803,3525156496.980000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,56734.000000,461.252033,484.783484,123.000000,56734.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,164.896194,118.229996,198961.000000,1842.231481,435.847989,108.000000,10.000000,10.000000,198961.000000,NaN,NaN,NaN,NaN,NaN,
74.000000,0.981275,0.981674,3525156496.982000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,63586.000000,496.765625,503.750524,128.000000,63586.000000,NaN,0.000000,NaN,-0.000000,0.000000,NaN,161.232544,114.452545,174155.000000,1979.034091,388.670248,88.000000,10.000000,10.000000,174155.000000,NaN,NaN,NaN,NaN,NaN,
75.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
76.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
77.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
78.000000,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
