stack=a5n_s0;stackdb=a5n_s0_db2;saveTime=3525316771.966000;version=20150903_v1;,
idx,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,bsss,bssm,bSum,bMean,bSD,bN,bxyManual,bxPos,byPos,dSum,dMean,dSD,dN,dPlus,dMinus,bsds,bsdm,sp_struct,sp_am,den_am,,
0.000000,NaN,NaN,3525156470.384000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.000000,NaN,NaN,3525156494.503000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,13048.000000,121.943925,166.275677,107.000000,12127.000000,113.336449,921.000000,8.607477,2.557848,107.000000,NaN,151.251205,152.251221,14991.000000,277.611111,174.245697,54.000000,10.000000,10.000000,14070.000000,269.003634,NaN,NaN,NaN,NaN,
2.000000,NaN,NaN,3525156494.508000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,26386.000000,161.877301,152.131756,163.000000,24773.000000,151.981595,1613.000000,9.895706,3.261473,163.000000,NaN,139.436295,150.356293,9047.000000,311.965517,78.991176,29.000000,NaN,NaN,7434.000000,302.069812,NaN,NaN,NaN,NaN,
3.000000,NaN,NaN,3525156494.511000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,30513.000000,156.476923,200.215588,195.000000,27326.000000,140.133333,3187.000000,16.343590,7.262380,195.000000,NaN,113.809998,141.773880,26638.000000,266.380000,63.556509,100.000000,17.000000,17.000000,23451.000000,250.036410,NaN,NaN,NaN,NaN,
4.000000,NaN,NaN,3525156494.514000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,25076.000000,131.287958,130.830609,191.000000,23173.000000,121.324607,1903.000000,9.963351,5.408932,191.000000,NaN,108.209999,138.715378,20472.000000,235.310345,53.242384,87.000000,NaN,NaN,18569.000000,225.346994,NaN,NaN,NaN,NaN,
5.000000,NaN,NaN,3525156494.516000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,22997.000000,119.776042,120.381448,192.000000,18191.000000,94.744792,4806.000000,25.031250,23.095274,192.000000,NaN,108.848122,135.101883,8654.000000,233.891892,89.601520,37.000000,NaN,NaN,3848.000000,208.860642,NaN,NaN,NaN,NaN,
6.000000,NaN,NaN,3525156494.518000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,11596.000000,100.834783,116.041200,115.000000,9667.000000,84.060870,1929.000000,16.773913,6.027802,115.000000,NaN,102.635437,129.089996,16819.000000,215.628205,86.132352,78.000000,9.000000,9.000000,14890.000000,198.854292,NaN,NaN,NaN,NaN,
7.000000,NaN,NaN,3525156494.520000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,19699.000000,155.110236,132.473251,127.000000,12929.000000,101.803150,6770.000000,53.307087,13.011297,127.000000,NaN,99.347870,125.440002,4612.000000,461.200000,81.081304,10.000000,NaN,NaN,-2158.000000,407.892913,NaN,NaN,NaN,NaN,
8.000000,NaN,NaN,3525156494.522000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,19040.000000,144.242424,131.441342,132.000000,-46854.000000,-354.954545,65894.000000,499.196970,296.519259,132.000000,NaN,88.128952,113.281952,4676.000000,275.058824,49.112715,17.000000,NaN,NaN,-61218.000000,-224.138146,NaN,NaN,NaN,NaN,
9.000000,NaN,NaN,3525156494.524000,0.000000,NaN,NaN,1.000000,1.000000,NaN,NaN,22671.000000,166.698529,123.500986,136.000000,20212.000000,148.617647,2459.000000,18.080882,5.940514,136.000000,NaN,96.908409,111.647591,4612.000000,461.200000,81.081304,10.000000,NaN,NaN,2153.000000,443.119118,NaN,NaN,NaN,NaN,
