stack=a5n_s3;stackdb=a5n_s3_db2;saveTime=3525316772.448000;version=20150903_v1;numObjects=365;numSpines=257;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
1,spineROI,0,95.199,120.04,24,,,0,223,64.326,19.733,0,259.1,radius1,1,94.604,121.49,24,2013-02-06,12:24:32,2015-09-15,10:08:21,3442998272.000000,3525156501.489000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,137.92,141.22,20,,,0,46,11.214,-33.379,0,247.87,radius1,1,137.87,144.46,18.569,2013-02-06,12:24:32,2015-09-15,10:08:21,3442998272.000000,3525156501.492000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,87.895,120.05,22,,,0,250,72.129,27.535,0,142.97,radius2,2,87.109,118.78,23,2013-02-06,12:24:32,2015-09-15,10:08:21,3442998272.000000,3525156501.494000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,135.95,141.99,20,,,0,53,13.609,-30.985,0,277.35,radius1,1,135.57,143.84,20.4,2013-02-06,12:28:48,2015-09-15,10:08:21,3442998528.000000,3525156501.496000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
1,spineROI,0,121.03,143.6,21,,,0,101,28.531,-16.062,0,90.332,radius2,2,121.3,142.88,20.823,2013-11-06,09:57:20,2015-09-15,10:08:21,3466576640.000000,3525156501.498000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,91.034,121.55,24,,,0,236,66.981,22.388,0,75.93,radius2,2,91.369,121.4,23.846,2013-11-06,10:14:24,2015-09-15,10:08:21,3466577664.000000,3525156501.500000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,112.73,133.6,20,,,0,136,41.406,-3.1874,0,275.78,radius1,1,111.91,134.75,21.819,2013-11-06,10:18:40,2015-09-15,10:08:21,3466577920.000000,3525156501.502000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,130.68,145.6,21,,,0,69,18.641,-25.952,0,88.633,radius2,2,130.68,145,20.917,2013-11-06,10:22:56,2015-09-15,10:08:21,3466578176.000000,3525156501.505000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,131.78,146.1,21,,,0,64,17.331,-27.263,0,87.623,radius2,2,131.88,145.04,20.063,2013-11-06,10:22:56,2015-09-15,10:08:21,3466578176.000000,3525156501.507000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,124.28,144.9,21,,,0,87,23.666,-20.927,0,49.675,radius2,2,125.93,143.8,21.344,2013-11-06,10:27:12,2015-09-15,10:08:21,3466578432.000000,3525156501.510000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
1,spineROI,0,144.43,145.2,18,,,0,18,4.0888,-40.505,0,252.29,radius1,1,144.47,146.23,15.061,2013-11-06,10:27:12,2015-09-15,10:08:21,3466578432.000000,3525156501.512000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
22,pivotPnt,3,108.74,133.89,22,,,0,151,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
23,controlPnt,2,147.96,148.32,15,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
24,controlPnt,2,127.8,144,21,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
25,controlPnt,2,114.3,137.52,22,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
26,controlPnt,2,101.88,127.44,24,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
27,controlPnt,2,91.08,120.24,23,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
28,controlPnt,2,78.3,114.66,21,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,108.69,114.93,10,,,1,308,8.5192,-18.352,0,296.41,radius1,1,107.45,114.02,8.5894,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.514000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
29,spineROI,0,117.56,106.42,5,,,1,356,21.348,-5.5232,0,276.13,radius1,1,116.94,106.12,5.0207,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.516000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,122.69,102.57,6,,,1,385,29.379,2.5075,0,263.91,radius1,1,121.95,101.37,5.6174,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.519000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,133.4,95.348,7,,,1,439,42.722,15.85,0,269.9,radius1,1,132.52,94.075,7.1555,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.521000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,140.26,92.346,7,,,1,479,52.446,25.574,0,254.69,radius1,1,139.85,89.872,6.9989,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.523000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
29,spineROI,0,143.28,89.849,6,,,1,487,55.788,28.916,0,283.7,radius1,1,142.69,89.088,6.3574,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.525000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,129.04,93.495,7,,,1,427,40.165,13.293,0,108.73,radius2,2,129.69,93.983,6.8739,2013-02-08,16:06:24,2015-09-15,10:08:21,3443184384.000000,3525156501.527000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,124.87,96.296,4,,,1,407,34.784,7.912,0,78.305,radius2,2,125.36,97.346,5.9421,2013-02-08,16:10:40,2015-09-15,10:08:21,3443184640.000000,3525156501.530000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,112.16,107.89,5,,,1,337,16.278,-10.593,0,74.643,radius2,2,112.59,108.7,5.2257,2013-02-08,16:10:40,2015-09-15,10:08:21,3443184640.000000,3525156501.532000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
29,spineROI,0,126.68,98.817,6,,,1,407,34.784,7.912,0,274.22,radius1,1,126.26,98.418,5.9421,2013-02-08,16:14:56,2015-09-15,10:08:21,3443184896.000000,3525156501.534000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,129.16,97.191,8,,,1,417,38.004,11.132,0,268.92,radius1,1,128.75,96.525,6.9607,2013-11-16,21:07:12,2015-09-15,10:08:21,3467480832.000000,3525156501.536000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,121.1,98.928,8,,,1,386,29.628,2.7568,0,69.306,radius2,2,121.29,100.11,5.6534,2013-11-16,21:11:28,2015-09-15,10:08:21,3467481088.000000,3525156501.542000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,125.05,95.424,7,,,1,411,35.82,8.9489,0,95.258,radius2,2,126.21,96.567,6.9533,2013-11-16,21:15:44,2015-09-15,10:08:21,3467481344.000000,3525156501.547000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,121.59,104.77,6,,,1,379,28.101,1.2296,0,247.38,radius1,1,120.92,102.15,6.2891,2013-11-16,21:15:44,2015-09-15,10:08:21,3467481344.000000,3525156501.551000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,112.82,105.8,5,,,1,349,19.509,-7.3622,0,93.397,radius2,2,114.52,106.61,5.8976,2013-11-16,21:20:00,2015-09-15,10:08:21,3467481600.000000,3525156501.553000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
29,spineROI,0,118.47,105.55,5,,,1,366,24.54,-2.3311,0,236.97,radius1,1,118.41,104.05,6.5121,2013-11-16,21:24:16,2015-09-15,10:08:21,3467481856.000000,3525156501.555000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
45,pivotPnt,3,119.52,102.31,7.9807,,,1,375,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
46,controlPnt,2,100.26,117.36,20,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
47,controlPnt,2,108.72,111.96,8,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
48,controlPnt,2,118.62,102.6,6,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
49,controlPnt,2,129.96,94.68,8,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
50,controlPnt,2,139.14,89.28,7,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
51,controlPnt,2,147.6,87.3,8,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
52,spineROI,0,137.33,122.52,9,,,2,527,2.8174,-5.375,0,44.904,radius2,2,137.47,123.4,6.1187,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.557000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
52,spineROI,0,140.12,117.91,14,,,2,550,8.1924,0,0,90.088,radius2,2,141.2,119.11,13.507,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.559000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
52,spineROI,0,147.74,108.57,30,,,2,600,19.935,11.743,0,62.447,radius2,2,148.1,110.27,30.019,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.561000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
52,spineROI,0,153.87,106.61,35,,,2,626,26.86,18.667,0,258.06,radius1,1,152.54,106.42,35.358,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.564000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
52,spineROI,0,144.52,118.58,21,,,2,564,12.014,3.8216,0,222.17,radius1,1,144.79,117.77,19.274,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.566000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
52,spineROI,0,143.53,122.64,11,,,2,548,7.7899,-0.4025,0,267.33,radius1,1,141.69,120.59,12.8,2013-02-11,10:27:12,2015-09-15,10:08:21,3443423232.000000,3525156501.568000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
52,spineROI,0,147.26,115.65,25,,,2,579,15.401,7.2085,0,255.88,radius1,1,146.73,114.85,23.645,2013-11-16,21:28:32,2015-09-15,10:08:21,3467482112.000000,3525156501.570000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
59,pivotPnt,3,141.48,119.7,13,,,2,550,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
60,controlPnt,2,136.44,125.64,4,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
61,controlPnt,2,141.48,119.7,13,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
62,controlPnt,2,146.88,113.4,25,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
63,controlPnt,2,150.12,108.72,33,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
64,controlPnt,2,151.74,105.12,36,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,169.1,124.26,4,,,3,647,2.908,-13.775,0,113.77,radius2,2,169.46,122.82,5.313,2013-02-11,11:09:52,2015-09-15,10:08:21,3443425792.000000,3525156501.572000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,164.91,119.54,9,,,3,663,7.6556,-9.0275,0,73.445,radius2,2,166.39,119.32,7,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.574000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,160.59,113.02,11,,,3,703,16.683,0,0,93.872,radius2,2,161.13,112.46,10.903,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.576000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,157.11,108.82,20,,,3,729,22.666,5.9833,0,87.999,radius2,2,157.98,107.96,20.001,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.578000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,159.78,105.37,23,,,3,733,23.47,6.787,0,258.75,radius1,1,158.57,106.43,22.203,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.580000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,166.77,114.88,9,,,3,678,11.057,-5.6258,0,264.11,radius1,1,165.6,115.99,8.0173,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.583000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,170.91,119.66,4,,,3,650,3.9296,-12.754,0,254.89,radius1,1,169.82,121.15,5.834,2013-02-11,11:14:08,2015-09-15,10:08:21,3443426048.000000,3525156501.585000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
65,spineROI,0,162.01,115.19,9,,,3,690,13.86,-2.8228,0,96.983,radius2,2,162.67,114.62,9.0125,2013-11-16,21:37:04,2015-09-15,10:08:21,3467482624.000000,3525156501.587000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
73,pivotPnt,3,161.67,112.06,11,,,3,703,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
74,controlPnt,2,172.26,124.02,3,,,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
75,controlPnt,2,165.24,117,8,,,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
76,controlPnt,2,160.02,109.44,15,,,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
77,controlPnt,2,153.72,103.68,35,,,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,149.6,101.19,32,,,4,781,5.2485,-12.142,0,135.61,radius2,2,149.51,100.09,31.993,2013-02-11,12:09:36,2015-09-15,10:08:21,3443429376.000000,3525156501.589000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,139.66,92.463,21,,,4,833,17.391,0,0,64.954,radius2,2,141.65,91.651,21.968,2013-02-11,12:09:36,2015-09-15,10:08:21,3443429376.000000,3525156501.591000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,145.27,77.294,11,,,4,901,32.499,15.109,0,261.16,radius1,1,144.23,77.416,9.9778,2013-02-11,12:09:36,2015-09-15,10:08:21,3443429376.000000,3525156501.598000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,142.97,87.328,13,,,4,853,22.185,4.7947,0,241.69,radius1,1,141.71,86.546,13.857,2013-02-11,12:09:36,2015-09-15,10:08:21,3443429376.000000,3525156501.602000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,145.71,91.033,24,,,4,819,14.096,-3.2944,0,255.05,radius1,1,145.07,92.485,25.583,2013-02-11,12:09:36,2015-09-15,10:08:21,3443429376.000000,3525156501.606000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,142.48,93.982,23,,,4,824,15.4,-1.9905,0,98.091,radius2,2,143.2,92.716,23.895,2013-11-16,21:28:32,2015-09-15,10:08:21,3467482112.000000,3525156501.608000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,150.56,95.9,29,,,4,791,7.2831,-10.107,0,253.3,radius1,1,149.58,97.464,30.651,2013-11-16,21:32:48,2015-09-15,10:08:21,3467482368.000000,3525156501.610000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
78,spineROI,0,141.02,80.239,9,,,4,885,29.001,11.61,0,98.408,radius2,2,141.77,80.189,7.9967,2013-11-16,21:32:48,2015-09-15,10:08:21,3467482368.000000,3525156501.613000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
86,pivotPnt,3,141.97,91.07,21.714,,,4,833,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
87,controlPnt,2,153.36,103.68,36,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
88,controlPnt,2,148.32,97.2,31,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
89,controlPnt,2,142.02,91.08,21,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
90,controlPnt,2,141.66,83.88,12,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
91,controlPnt,2,143.46,77.22,10,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
92,controlPnt,2,142.92,74.16,10,,,4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,79.622,41.691,38,,,5,918,2.3773,-14.192,0,97.241,radius2,2,78.369,40.536,37.353,2013-02-11,15:00:16,2015-09-15,10:08:21,3443439616.000000,3525156501.615000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
93,spineROI,0,77.478,42.807,35,,,5,923,4.1459,-12.423,0,65.794,radius2,2,77.19,41.682,35.699,2013-02-11,15:00:16,2015-09-15,10:08:21,3443439616.000000,3525156501.617000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,77.843,44.369,32,,,5,936,7.2301,-9.3387,0,117.3,radius2,2,74.961,43.784,34.07,2013-02-11,15:00:16,2015-09-15,10:08:21,3443439616.000000,3525156501.619000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,75.126,46.444,32,,,5,942,8.8454,-7.7234,0,89.09,radius2,2,73.762,44.826,31.605,2013-02-11,15:00:16,2015-09-15,10:08:21,3443439616.000000,3525156501.621000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,73.93,48.094,29,,,5,954,11.429,-5.1401,0,86.671,radius2,2,72.559,46.868,29.27,2013-02-11,15:00:16,2015-09-15,10:08:21,3443439616.000000,3525156501.624000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,70.551,51.76,25,,,5,975,16.569,0,0,96.716,radius2,2,69.368,50.835,23.664,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.626000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,67.597,55.564,20,,,5,998,21.919,5.3505,0,78.066,radius2,2,66.59,54.623,21.022,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.628000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,67.102,49.487,25,,,5,980,17.89,1.3215,0,293.31,radius1,1,67.4,50.652,23.595,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.631000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,69.464,46.157,30,,,5,958,12.324,-4.2448,0,252.6,radius1,1,70.915,46.673,28.487,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.633000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,72.794,42.373,33,,,5,941,8.5748,-7.994,0,289.96,radius1,1,73.059,43.604,32.005,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.635000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,73.614,41.068,37,,,5,928,5.3866,-11.182,0,234.27,radius1,1,75.389,41.448,35.395,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.638000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,77.122,37.808,38,,,5,917,1.8417,-14.727,0,279.98,radius1,1,77.862,39.147,38.029,2013-02-11,15:04:32,2015-09-15,10:08:21,3443439872.000000,3525156501.640000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
93,spineROI,0,75.818,39.384,34,,,5,921,3.6124,-12.956,0,275.5,radius1,1,76.556,40.321,35.729,2013-02-11,15:13:04,2015-09-15,10:08:21,3443440384.000000,3525156501.642000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,61.36,56.933,20,,,5,1013,25.058,8.4892,0,259.06,radius1,1,63.684,56.836,19.171,2013-11-16,21:41:20,2015-09-15,10:08:21,3467482880.000000,3525156501.644000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
93,spineROI,0,71.668,43.844,31,,,5,945,9.5107,-7.0581,0,286.03,radius1,1,72.268,44.545,30.4,2013-11-16,21:45:36,2015-09-15,10:08:21,3467483136.000000,3525156501.646000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
108,pivotPnt,3,68.911,50.378,24,,,5,975,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
109,controlPnt,2,79.2,38.34,39,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
110,controlPnt,2,72.36,45.72,30,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
111,controlPnt,2,66.24,53.46,21,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
112,controlPnt,2,63.18,63.54,16,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,156.8,50.293,9,,,6,1140,20.374,-8.8581,0,301.74,radius1,1,154.89,49.016,8.0139,2013-02-11,16:21:20,2015-09-15,10:08:21,3443444480.000000,3525156501.649000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,160.11,42.22,9,,,6,1182,29.232,0,0,260.54,radius1,1,159.19,41.449,9.8371,2013-02-11,16:21:20,2015-09-15,10:08:21,3443444480.000000,3525156501.651000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,163.29,36.786,9,,,6,1211,35.09,5.8581,0,258.54,radius1,1,161.77,36.13,9.5311,2013-02-11,16:25:36,2015-09-15,10:08:21,3443444736.000000,3525156501.653000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,163.51,33.584,11,,,6,1229,38.527,9.2952,0,266.55,radius1,1,162.69,33.21,9.561,2013-02-11,16:25:36,2015-09-15,10:08:21,3443444736.000000,3525156501.655000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,170.05,27.567,19,,,6,1273,50.055,20.824,0,246.27,radius1,1,169.07,26.128,19.6,2013-02-11,16:25:36,2015-09-15,10:08:21,3443444736.000000,3525156501.657000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,172.21,24.662,22,,,6,1283,52.192,22.96,0,287.24,radius1,1,170.28,24.178,22.073,2013-02-11,16:25:36,2015-09-15,10:08:21,3443444736.000000,3525156501.660000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
113,spineROI,0,168.5,22.488,21,,,6,1283,52.192,22.96,0,73.845,radius2,2,169.12,23.39,22.073,2013-02-11,16:25:36,2015-09-15,10:08:21,3443444736.000000,3525156501.662000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
