stack=a5n_s1;stackdb=a5n_s1_db2;saveTime=3525324133.652000;version=20150903_v1;numObjects=379;numSpines=263;voxelx=0.18;voxely=0.18;voxelz=1;,
i,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,error,,
112,controlPnt,2,80.1,37.44,34,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
113,controlPnt,2,74.88,42.84,33,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
114,controlPnt,2,70.38,49.14,25,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
115,controlPnt,2,67.14,53.46,22,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
116,controlPnt,2,64.98,60.66,16,,,5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,158.45,47.94,11,,,6,1140,20.526,-8.9967,0,294.7,radius1,1,156.37,46.338,9.0652,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.046000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,161.48,39.868,10,,,6,1181,29.523,0,0,244.2,radius1,1,160.72,38.879,9.9587,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.048000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,164.15,34.838,10,,,6,1211,35.603,6.0799,0,243.25,radius1,1,163.21,33.57,9.6303,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.050000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,165.3,31.044,10,,,6,1229,39.328,9.8058,0,262.81,radius1,1,164.24,30.488,8.9119,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.057000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,168.13,28.198,12,,,6,1252,44.927,15.405,0,285.63,radius1,1,167.09,27.127,12.602,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.061000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
117,spineROI,0,171.11,25.51,19,,,6,1270,50.597,21.074,0,248.56,radius1,1,170.61,24.404,18.9,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.065000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,173.8,22.596,23,,,6,1282,53.26,23.737,0,276.61,radius1,1,172.32,21.976,22.103,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.067000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,165.06,24.819,12,,,6,1250,44.269,14.747,0,112.1,radius2,2,166.24,26.06,11.828,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.070000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,160.76,29.483,8,,,6,1234,40.338,10.815,0,117.62,radius2,2,163.16,29.043,8.6204,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.072000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,159.44,31.587,11,,,6,1210,35.436,5.9132,0,87.34,radius2,2,161.87,33.142,9.7992,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.074000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
117,spineROI,0,159.59,34.799,11,,,6,1195,32.381,2.8586,0,64.816,radius2,2,160.67,35.979,9.725,2013-02-11,16:12:48,2015-09-15,10:08:17,3443443968.000000,3525156497.076000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,158.21,37.417,10,,,6,1181,29.523,0,0,73.44,radius2,2,159.4,38.41,9.9587,2013-02-11,16:17:04,2015-09-15,10:08:17,3443444224.000000,3525156497.078000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,153.23,44.363,10,,,6,1137,19.363,-10.16,0,90.094,radius2,2,154.88,45.799,9.6385,2013-02-11,16:17:04,2015-09-17,08:17:48,3443444224.000000,3525322668.163000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,152.16,46.616,11,,,6,1124,16.272,-13.251,0,54.929,radius2,2,153.06,48.655,10.107,2013-02-11,16:17:04,2015-09-15,10:08:17,3443444224.000000,3525156497.083000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,151.96,48.79,11,,,6,1119,15.291,-14.232,0,83.092,radius2,2,152.63,49.423,10.704,2013-02-11,16:17:04,2015-09-15,10:08:17,3443444224.000000,3525156497.085000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,150.08,49.729,12,,,6,1106,12.237,-17.286,0,47.849,radius2,2,151.09,51.941,11.564,2013-02-11,16:17:04,2015-09-15,10:08:17,3443444224.000000,3525156497.087000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
117,spineROI,0,147.56,57.831,15,,,6,1072,4.9972,-24.525,0,90.614,radius2,2,148.22,58.005,14.596,2013-02-11,16:17:04,2015-09-15,10:08:17,3443444224.000000,3525156497.089000,YongZhang,,,,1,,,,,,,,,,,,,,,,,,,
134,pivotPnt,3,160.04,38.639,10.001,,,6,1181,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
135,controlPnt,2,148.68,62.82,15,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
136,controlPnt,2,151.56,52.02,12,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
137,controlPnt,2,158.22,42.66,10,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
138,controlPnt,2,162.72,31.68,10,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
139,controlPnt,2,166.86,26.1,13,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
140,controlPnt,2,173.7,18.18,23,,,6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,97.661,114.84,12,,,7,1315,5.4544,-12.616,0,122.14,radius2,2,99.062,112.29,9.7062,2013-02-11,17:21:04,2015-09-15,10:08:17,3443448064.000000,3525156497.092000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,97.76,110.49,12,,,7,1330,8.3012,-9.7692,0,128.03,radius2,2,98.989,109.23,11.328,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.094000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,98.55,107.2,12,,,7,1338,10.426,-7.6448,0,80.794,radius2,2,99.036,107.48,12.44,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.096000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,99.153,100.94,16,,,7,1370,17.89,-0.18,0,118.31,radius2,2,101.16,100.79,16,2013-02-11,17:25:20,2015-09-17,08:17:48,3443448320.000000,3525322668.163000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,102.84,95.265,20,,,7,1388,22.639,4.569,0,35.136,radius2,2,103.16,97.251,19.6,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.100000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,103.06,91.431,26,,,7,1420,29.442,11.372,0,106.44,radius2,2,104.91,91.113,25.906,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.103000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,104.24,88.773,28,,,7,1430,31.873,13.803,0,98.309,radius2,2,105.64,88.9,28,2013-02-11,17:25:20,2015-09-17,08:17:48,3443448320.000000,3525322668.164000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,105.83,83.764,31,,,7,1458,37.687,19.616,0,95.793,radius2,2,106.77,83.669,31.683,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.107000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,106.03,82.084,31,,,7,1466,39.181,21.11,0,101.31,radius2,2,107.14,82.133,32.184,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.109000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,107.36,78.181,35,,,7,1485,43.189,25.118,0,88.888,radius2,2,108.17,78.432,35.823,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.111000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,111.82,73.26,39,,,7,1505,49.811,31.741,0,328.92,radius1,1,109.9,73.496,37.6,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.114000,YongZhang,,,,1,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,111.72,75.187,39,,,7,1496,46.401,28.331,0,253.34,radius1,1,110.25,75.765,37.8,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.116000,YongZhang,,,,1,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,108.93,82.687,32,,,7,1464,38.821,20.751,0,247.63,radius1,1,108.38,82.847,31.924,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.118000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,108.68,85.997,32,,,7,1449,36.009,17.939,0,263.19,radius1,1,107.76,85.534,30.39,2013-02-11,17:25:20,2015-09-15,10:08:17,3443448320.000000,3525156497.120000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,108.12,91.57,25,,,7,1428,30.968,12.898,0,248.43,radius1,1,106.74,89.999,27.411,2013-02-11,17:29:36,2015-09-15,10:08:17,3443448576.000000,3525156497.123000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,106.35,95.868,23,,,7,1399,25.235,7.1642,0,263.68,radius1,1,105.47,95.435,22.252,2013-02-11,17:29:36,2015-09-15,10:08:17,3443448576.000000,3525156497.125000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,105.34,98.565,21,,,7,1387,22.237,4.1665,0,268.69,radius1,1,104.33,98.059,19.389,2013-02-11,17:29:36,2015-09-17,08:17:48,3443448576.000000,3525322668.164000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,104.44,101.81,17,,,7,1370,17.89,-0.18,0,285.23,radius1,1,102.39,101.46,16,2013-02-11,17:29:36,2015-09-17,08:17:48,3443448576.000000,3525322668.164000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,101.36,107.58,14,,,7,1339,10.66,-7.4105,0,285.37,radius1,1,100.42,107.67,12.645,2013-02-11,17:29:36,2015-09-15,10:08:17,3443448576.000000,3525156497.131000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
141,spineROI,0,102.15,112,10,,,7,1309,3.3083,-14.762,0,249.59,radius1,1,101.58,113.15,9,2013-02-11,17:29:36,2015-09-15,10:08:17,3443448576.000000,3525156497.138000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
141,spineROI,0,104.73,87.064,30,,,7,1440,34.357,16.287,0,113.84,radius2,2,106.22,86.732,29.147,2013-11-16,22:02:40,2015-09-15,10:08:17,3467484160.000000,3525156497.142000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
162,pivotPnt,3,101.88,100.8,16,,,7,1372,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
163,controlPnt,2,102.42,116.46,8,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
164,controlPnt,2,99.36,108.54,12,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
165,controlPnt,2,101.88,100.8,16,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
166,controlPnt,2,105.3,92.7,23,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
167,controlPnt,2,107.64,82.26,33,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
168,controlPnt,2,109.98,72.9,39,,,7,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,93.475,135.91,35,,,8,1560,19.072,-33.344,0,96.467,radius2,2,95.333,135.17,35,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.165000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,93.425,132.06,35,,,8,1570,22.949,-29.468,0,92.857,radius2,2,94.505,131.71,34.6,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.165000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,90.362,128.4,34,,,8,1580,26.97,-25.446,0,58.447,radius2,2,92.654,128.39,33.601,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.166000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,89.749,126.35,32,,,8,1586,29.492,-22.925,0,74.473,radius2,2,91.354,126.13,33,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.166000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,89.255,125.21,34,,,8,1589,30.699,-21.717,0,87.127,radius2,2,90.869,124.91,33,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.167000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,88.159,115.64,31,,,8,1622,42.026,-10.39,0,105.54,radius2,2,88.959,114.52,29.6,2013-02-06,13:20:00,2015-09-15,10:08:17,3443001600.000000,3525156497.158000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,85.293,110.34,29,,,8,1635,47.285,-5.1314,0,71.509,radius2,2,86.151,110.2,28.6,2013-02-06,13:20:00,2015-09-15,10:08:17,3443001600.000000,3525156497.160000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,82.586,106.68,26,,,8,1647,52.416,0,0,100.17,radius2,2,83.726,105.76,26.751,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.167000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,80.708,104.71,25,,,8,1658,56.473,4.0564,0,123.76,radius2,2,82.287,102.3,26.2,2013-02-06,13:20:00,2015-09-17,08:17:48,3443001600.000000,3525322668.168000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,72.971,90.094,25,,,8,1707,73.411,20.994,0,124.75,radius2,2,73.236,88.692,26.4,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.167000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,72.102,84.047,25,,,8,1723,78.109,25.693,0,276.01,radius1,1,71.447,84.447,24.648,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.169000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,80.768,95.756,27,,,8,1682,63.971,11.555,0,228.74,radius1,1,79.594,95.273,27,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.175000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,82.754,97.821,27,,,8,1671,59.798,7.3811,0,269.63,radius1,1,81.963,98.338,26.441,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.180000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,84.107,101.78,27,,,8,1658,56.473,4.0564,0,277.38,radius1,1,83.609,101.84,26.2,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.184000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,85.51,104.87,26,,,8,1647,52.416,0,0,269.49,radius1,1,84.981,105.14,26.751,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.186000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,89.621,111.38,30,,,8,1626,43.956,-8.4606,0,248.09,radius1,1,89.097,112.42,29.6,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.188000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,93.208,125.74,34,,,8,1584,28.687,-23.73,0,247.32,radius1,1,92.966,126.23,33,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.190000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,95.105,128.07,35,,,8,1579,26.568,-25.849,0,302.02,radius1,1,94.071,127.96,33.801,2013-02-06,13:24:16,2015-09-15,10:08:17,3443001856.000000,3525156497.192000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,97.644,130.02,35,,,8,1572,23.309,-29.108,0,267.27,radius1,1,95.672,130.76,34.4,2013-02-06,13:24:16,2015-09-17,08:17:48,3443001856.000000,3525322668.168000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,99.245,134.7,36,,,8,1559,18.67,-33.747,0,278.28,radius1,1,96.781,135.13,35,2013-02-06,13:24:16,2015-09-17,08:17:48,3443001856.000000,3525322668.169000,YongZhang,,,,0,,,,,,,,,,,,,,,,,ch1 Backbone seed error;ch2 Backbone seed error;,,
169,spineROI,0,77.464,96.604,27,,,8,1681,63.971,11.555,0,78.076,radius2,2,78.57,96.275,27,2013-11-06,10:40:00,2015-09-15,10:08:17,3466579200.000000,3525156497.199000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,93.955,121.46,32,,,8,1597,33.594,-18.822,0,259.18,radius1,1,92.154,121.78,31.991,2013-11-06,10:44:16,2015-09-15,10:08:17,3466579456.000000,3525156497.201000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
169,spineROI,0,79.926,99.61,27,,,8,1670,59.661,7.2446,0,85.898,radius2,2,80.875,99.275,26.441,2013-11-06,10:52:48,2015-09-15,10:08:17,3466579968.000000,3525156497.203000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
192,pivotPnt,3,84.44,105.45,26.112,,,8,1647,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
193,controlPnt,2,106.2,150.48,39,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
194,controlPnt,2,95.04,131.4,35,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
195,controlPnt,2,88.38,112.68,30,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
196,controlPnt,2,79.02,95.76,27,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
197,controlPnt,2,69.48,81.54,26,,,8,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,97.386,53.078,38,,,9,1756,4.0936,-11.676,0,112.72,radius2,2,96.273,51.728,36.389,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.205000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,88.661,56.784,28,,,9,1803,14.492,-1.2775,0,94.745,radius2,2,87.668,55.711,26.53,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.210000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,76.626,62.06,16,,,9,1871,28.232,12.462,0,136.28,radius2,2,75.396,61.208,16.482,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.216000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,72.525,62.455,16,,,9,1885,31.515,15.745,0,84.485,radius2,2,72.593,61.445,16.548,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.220000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,72.673,58.948,17,,,9,1885,31.515,15.745,0,279.51,radius1,1,72.504,60.048,16.548,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.222000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,84.797,53.78,26,,,9,1811,16.098,0.32825,0,258.81,radius1,1,85.788,55.186,24.743,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.224000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,88.009,52.031,28,,,9,1798,13.403,-2.367,0,279.86,radius1,1,88.031,54.002,28.054,2013-02-06,15:53:36,2015-09-15,10:08:17,3443010816.000000,3525156497.227000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,68.059,59.581,16,,,9,1905,35.303,19.533,0,253.3,radius1,1,68.693,60.437,16.158,2013-11-06,11:18:24,2015-09-15,10:08:17,3466581504.000000,3525156497.229000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
198,spineROI,0,83.009,59.931,19,,,9,1838,21.746,5.9759,0,113.4,radius2,2,81.498,59.014,20.457,2013-11-06,11:22:40,2015-09-15,10:08:17,3466581760.000000,3525156497.231000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
207,pivotPnt,3,86.346,55.672,25.034,,,9,1810,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
208,controlPnt,2,99,48.96,39,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
209,controlPnt,2,86.22,55.62,26,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
210,controlPnt,2,77.58,60.12,19,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
211,controlPnt,2,65.16,61.92,16,,,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,50.176,68.994,12,,,10,1936,3.1314,-33.199,0,479.1,radius2,2,48.259,69.173,11,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.169000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,61.524,83.363,10,,,10,2021,24.315,-12.016,0,451.35,radius2,2,61.025,84.018,8.6947,2013-02-06,16:49:04,2015-09-15,10:08:17,3443014144.000000,3525156497.236000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,71.901,94.239,10,,,10,2078,38.305,1.9738,0,36.202,radius2,2,69.537,93.842,8.6715,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.170000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,90.359,119.78,17,,,10,2214,74.186,37.855,0,426.67,radius2,2,89.733,121.45,14.42,2013-02-06,16:49:04,2015-09-15,10:08:17,3443014144.000000,3525156497.240000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,95.201,123.54,17,,,10,2236,79.695,43.364,0,442.58,radius2,2,93.467,125.43,16.311,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.170000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,99.894,130.75,20,,,10,2267,86.683,50.352,0,485.09,radius2,2,97.666,130.77,18.409,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.171000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,109.06,137.81,33,,,10,2329,100.95,64.615,0,457.22,radius2,2,107.89,139.24,31.595,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.171000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,105.06,140.42,28,,,10,2317,98.381,62.05,0,234.94,radius1,1,104.91,139.52,27.799,2013-02-06,16:49:04,2015-09-15,10:08:17,3443014144.000000,3525156497.249000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,95.231,132.03,19,,,10,2268,86.939,50.608,0,294.63,radius1,1,96.724,131.82,18.331,2013-02-06,16:49:04,2015-09-17,08:17:48,3443014144.000000,3525322668.173000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,89.549,126.07,14,,,10,2226,77.255,40.924,0,270.28,radius1,1,90.892,124.61,14.946,2013-02-06,16:53:20,2015-09-17,08:17:48,3443014400.000000,3525322668.172000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,84.786,119.63,12,,,10,2192,69.414,33.084,0,258.69,radius1,1,86.249,118.23,12.262,2013-02-06,16:53:20,2015-09-17,08:17:48,3443014400.000000,3525322668.172000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,80.943,113.66,13,,,10,2163,61.935,25.604,0,252.98,radius1,1,81.869,112.54,12.99,2013-02-06,16:53:20,2015-09-17,08:17:48,3443014400.000000,3525322668.173000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,66.082,94.357,9,,,10,2070,36.331,0,0,268.14,radius1,1,66.714,93.84,8.7734,2013-02-06,16:53:20,2015-09-17,08:17:48,3443014400.000000,3525322668.173000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,59.244,85.889,9,,,10,2021,24.315,-12.016,0,280.33,radius1,1,60.202,85.151,8.6947,2013-02-06,16:53:20,2015-09-15,10:08:17,3443014400.000000,3525156497.270000,YongZhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,79.736,106.36,13,,,10,2143,55.407,19.076,0,444.43,radius2,2,79.124,107.03,12.021,2013-11-06,12:48:00,2015-09-15,10:08:17,3466586880.000000,3525156497.272000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,81.186,107.36,13,,,10,2151,57.271,20.94,0,444.26,radius2,2,80.228,108.5,12.035,2013-11-06,12:48:00,2015-09-15,10:08:17,3466586880.000000,3525156497.274000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
212,spineROI,0,78.236,109.71,14,,,10,2150,57.135,20.804,0,279.75,radius1,1,79.05,109.27,12.001,2013-11-06,12:52:16,2015-09-15,10:08:17,3466587136.000000,3525156497.277000,Yong Zhang,,,,0,,,,,,,,,,,,,,,,,,,
